"Run Number","Policy Number","Policy Reference","Fund Name","Fund Code","Fund Currency","Plan Currency","Fund Price","Fund Number Of Units Held","Investment Value Fund Currency","Investment Value Plan Currency","Valuation Date","Exchange Rate","Average Purchase Price","Allocation Percentage"
452037,8396166,"","ZI Threadneedle (Lux) American Smaller Companies","USDXX","USD","USD",2.1002,5808.339,12198.67,12198.67,20231018,1.000000,2.3520,18.65
452037,8397322,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,4695.849,30928.27,30928.27,20231018,1.000000,5.1737,39.09
452037,8397322,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2019.447,15889.61,15889.61,20231018,1.000000,8.7075,20.08
452037,8397322,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,3745.462,32305.35,32305.35,20231018,1.000000,8.0789,40.83
452037,8413461,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2923.110,19252.47,19252.47,20231018,1.000000,5.4620,39.61
452037,8413461,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1193.136,9387.95,9387.95,20231018,1.000000,6.7542,19.31
452037,8413461,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2314.722,19964.94,19964.94,20231018,1.000000,6.9430,41.08
452037,8415510,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1009.492,7942.98,7942.98,20231018,1.000000,6.4387,20.58
452037,8415510,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.9005,4007.785,11624.58,11624.58,20231018,1.000000,2.6730,30.12
452037,8415510,"","Defensive Fund - Currency US Dollar","DFUSD","USD","USD",2.0900,9101.537,19022.21,19022.21,20231018,1.000000,2.0682,49.29
452037,8435785,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,8361.767,55073.10,55073.10,20231018,1.000000,6.5949,41.75
452037,8435785,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,3146.484,27139.05,27139.05,20231018,1.000000,8.5596,20.57
452037,8435785,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,30558.691,49703.71,49703.71,20231018,1.000000,1.7581,37.68
452037,8472701,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,3087.542,20335.47,20335.47,20231018,1.000000,6.0241,19.13
452037,8472701,"","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.7997,7662.195,21451.84,21451.84,20231018,1.000000,2.7261,20.18
452037,8472701,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,12763.836,26432.62,26432.62,20231018,1.000000,2.0456,24.87
452037,8472701,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,12721.135,22003.74,22003.74,20231018,1.000000,1.6419,20.70
452037,8472701,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,6099.702,16067.22,16067.22,20231018,1.000000,2.5682,15.12
452037,8477496,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,788.447,6203.73,6203.73,20231018,1.000000,7.9209,14.54
452037,8477496,"","ZI Schroder ISF Asian Bond Total Return","CBUSD","USD","USD",1.6655,6188.906,10307.62,10307.62,20231018,1.000000,1.6963,24.15
452037,8477496,"","ZI Morgan Stanley Global Bond fund","DBUSD","USD","USD",1.8809,2730.219,5135.26,5135.26,20231018,1.000000,2.3268,12.03
452037,8477496,"","ZI Invesco Bond Fund - USD A - SD","OPUSD","USD","USD",1.2922,2608.433,3370.61,3370.61,20231018,1.000000,1.6248,7.90
452037,8477496,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1933,1979.938,4342.59,4342.59,20231018,1.000000,2.1170,10.18
452037,8477496,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.3961,3029.105,13316.24,13316.24,20231018,1.000000,3.3719,31.20
452037,8478124,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.4772,5406.739,35020.52,42152.16,20231018,0.830812,6.9480,7.26
452037,8478124,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,6369.987,50120.96,50120.96,20231018,1.000000,7.6448,8.63
452037,8478124,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,25116.662,37637.31,37637.31,20231018,1.000000,1.7429,6.48
452037,8478124,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4919,25049.812,37371.81,37371.81,20231018,1.000000,1.7277,6.44
452037,8478124,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",7.0975,17055.491,121051.34,121051.34,20231018,1.000000,5.4429,20.85
452037,8478124,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.6092,38779.665,101183.90,101183.90,20231018,1.000000,2.2472,17.43
452037,8478124,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.3961,43456.684,191039.92,191039.92,20231018,1.000000,2.7539,32.91
452037,8478150,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,10091.661,66466.70,66466.70,20231018,1.000000,6.5964,19.19
452037,8478150,"","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.7997,25121.854,70333.65,70333.65,20231018,1.000000,2.6496,20.31
452037,8478150,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,41429.260,85795.85,85795.85,20231018,1.000000,2.0085,24.78
452037,8478150,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,41517.384,71812.61,71812.61,20231018,1.000000,1.6033,20.74
452037,8478150,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,19696.521,51882.60,51882.60,20231018,1.000000,2.5324,14.98
452037,8478158,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.4772,1050.335,6803.22,8188.64,20231018,0.830812,6.9492,8.19
452037,8478158,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1204.979,9481.13,9481.13,20231018,1.000000,7.8043,9.48
452037,8478158,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,5468.811,8195.01,8195.01,20231018,1.000000,1.7361,8.20
452037,8478158,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4919,11022.437,16444.37,16444.37,20231018,1.000000,1.7209,16.45
452037,8478158,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",7.0975,2257.931,16025.66,16025.66,20231018,1.000000,6.1749,16.03
452037,8478158,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.6092,3903.394,10184.73,10184.73,20231018,1.000000,2.4107,10.19
452037,8478158,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.3961,7153.500,31447.50,31447.50,20231018,1.000000,3.2455,31.46
452037,8478354,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.4772,696.344,4510.35,5428.84,20231018,0.830812,6.8853,8.77
452037,8478354,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,802.497,6314.28,6314.28,20231018,1.000000,7.9383,10.20
452037,8478354,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,7043.208,10554.24,10554.24,20231018,1.000000,1.8140,17.04
452037,8478354,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4919,7024.586,10479.97,10479.97,20231018,1.000000,1.8179,16.93
452037,8478354,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",7.0975,1345.525,9549.86,9549.86,20231018,1.000000,7.0760,15.42
452037,8478354,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.6092,2685.814,7007.82,7007.82,20231018,1.000000,2.3719,11.32
452037,8478354,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.3961,2862.774,12585.04,12585.04,20231018,1.000000,3.3272,20.32
452037,8479382,"","ZI HSBC Islamic Global Equity Index AC","HFUSD","USD","USD",4.5972,746.827,3433.31,3433.31,20231018,1.000000,4.1628,50.81
452037,8479382,"","ZI Emirates Global Sukuk A Acc","I3USD","USD","USD",1.4937,464.196,693.36,693.36,20231018,1.000000,1.4926,10.26
452037,8479382,"","ZI Emirates Emerging Markets Equity","7VUSD","USD","USD",0.8828,2979.124,2629.97,2629.97,20231018,1.000000,1.1325,38.92
452037,8480135,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,5898.129,38846.84,38846.84,20231018,1.000000,6.0288,50.21
452037,8480135,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1904.285,14983.48,14983.48,20231018,1.000000,7.7482,19.37
452037,8480135,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2729.586,23543.22,23543.22,20231018,1.000000,7.9281,30.43
452037,8480365,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1941.750,15278.27,15278.27,20231018,1.000000,7.6921,14.52
452037,8480365,"","ZI Schroder ISF Asian Bond Total Return","CBUSD","USD","USD",1.6655,14880.610,24783.65,24783.65,20231018,1.000000,1.6805,23.56
452037,8480365,"","ZI Morgan Stanley Global Bond fund","DBUSD","USD","USD",1.8809,6446.251,12124.75,12124.75,20231018,1.000000,2.3347,11.53
452037,8480365,"","ZI Invesco Bond Fund - USD A - SD","OPUSD","USD","USD",1.2922,6145.782,7941.57,7941.57,20231018,1.000000,1.6323,7.55
452037,8480365,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1933,4721.889,10356.51,10356.51,20231018,1.000000,2.1204,9.85
452037,8480365,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.3961,7893.709,34701.53,34701.53,20231018,1.000000,3.1219,32.99
452037,8480661,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.4772,1195.776,7745.28,9322.54,20231018,0.830812,6.9459,18.38
452037,8480661,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1289.065,10142.75,10142.75,20231018,1.000000,8.3887,20.00
452037,8480661,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,8035.155,12040.67,12040.67,20231018,1.000000,1.6863,23.74
452037,8480661,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",7.0975,1079.213,7659.71,7659.71,20231018,1.000000,7.5661,15.10
452037,8480661,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.3961,2629.334,11558.81,11558.81,20231018,1.000000,4.1036,22.79
452037,8486827,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.4772,2568.870,16639.08,20027.49,20231018,0.830812,7.0031,8.24
452037,8486827,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2982.428,23466.63,23466.63,20231018,1.000000,7.9607,9.65
452037,8486827,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,13539.492,20288.92,20288.92,20231018,1.000000,1.7674,8.34
452037,8486827,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4919,27073.852,40391.47,40391.47,20231018,1.000000,1.7659,16.61
452037,8486827,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1933,16927.506,37127.09,37127.09,20231018,1.000000,2.1137,15.27
452037,8486827,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.6092,9646.400,25169.38,25169.38,20231018,1.000000,2.4616,10.35
452037,8486827,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.3961,17452.303,76722.06,76722.06,20231018,1.000000,3.3668,31.55
452037,8487574,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.4772,1271.688,8236.97,9914.36,20231018,0.830812,6.8644,17.12
452037,8487574,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1087.045,8553.19,8553.19,20231018,1.000000,7.9615,14.77
452037,8487574,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,4843.647,7258.20,7258.20,20231018,1.000000,1.7953,12.54
452037,8487574,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4919,4837.363,7216.86,7216.86,20231018,1.000000,1.7969,12.46
452037,8487574,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.6092,2410.045,6288.28,6288.28,20231018,1.000000,2.3916,10.86
452037,8487574,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.3961,4246.412,18667.65,18667.65,20231018,1.000000,3.3787,32.24
452037,8491693,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,472.468,3111.81,3111.81,20231018,1.000000,7.4365,19.73
452037,8491693,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,602.256,4738.73,4738.73,20231018,1.000000,8.7420,30.05
452037,8491693,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.9005,1072.590,3111.04,3111.04,20231018,1.000000,3.2728,19.73
452037,8491693,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,557.606,4809.46,4809.46,20231018,1.000000,9.4425,30.50
452037,8496532,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,4974.460,8305.35,8305.35,20231018,1.000000,1.7424,18.19
452037,8496532,"","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.7997,3364.739,9420.25,9420.25,20231018,1.000000,2.5744,20.63
452037,8496532,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,5500.893,11391.79,11391.79,20231018,1.000000,1.9687,24.95
452037,8496532,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,5492.986,9501.21,9501.21,20231018,1.000000,1.5771,20.81
452037,8496532,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,2671.240,7036.31,7036.31,20231018,1.000000,2.4321,15.41
452037,8503561,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,17485.987,29194.60,29194.60,20231018,1.000000,1.7431,18.09
452037,8503561,"","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.7997,11926.315,33390.10,33390.10,20231018,1.000000,2.5448,20.69
452037,8503561,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,19423.161,40223.42,40223.42,20231018,1.000000,1.9542,24.93
452037,8503561,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,19419.175,33589.34,33589.34,20231018,1.000000,1.5629,20.82
452037,8503561,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,9471.888,24949.90,24949.90,20231018,1.000000,2.4035,15.46
452037,8508742,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,4991.280,32874.06,32874.06,20231018,1.000000,6.4827,40.60
452037,8508742,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2004.884,15775.02,15775.02,20231018,1.000000,8.0340,19.48
452037,8508742,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,3747.232,32320.62,32320.62,20231018,1.000000,8.4988,39.92
452037,8509021,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,5517.149,8267.44,8267.44,20231018,1.000000,1.5275,20.08
452037,8509021,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,4938.194,8244.80,8244.80,20231018,1.000000,1.7066,20.02
452037,8509021,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,4955.569,10262.48,10262.48,20231018,1.000000,2.1257,24.93
452037,8509021,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,4774.723,8258.83,8258.83,20231018,1.000000,1.7650,20.06
452037,8509021,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,2330.742,6139.40,6139.40,20231018,1.000000,2.7118,14.91
452037,8541419,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,3027.351,19939.04,19939.04,20231018,1.000000,5.9235,58.42
452037,8541419,"","ZI JPM Global Natural Resources USD A Acc","CIUSD","USD","USD",0.7313,10159.875,7429.91,7429.91,20231018,1.000000,0.5347,21.77
452037,8541419,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,784.111,6763.11,6763.11,20231018,1.000000,7.6028,19.81
452037,8556860,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,11660.935,76802.41,76802.41,20231018,1.000000,6.5597,80.37
452037,8556860,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1180.070,9285.14,9285.14,20231018,1.000000,7.6533,9.72
452037,8556860,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,1098.131,9471.59,9471.59,20231018,1.000000,7.9436,9.91
452037,8557024,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.4772,3665.479,23742.04,28576.91,20231018,0.830812,7.0393,15.12
452037,8557024,"","ZI Franklin US Opportunities Fund A Acc","BGSGD","SGD","USD",4.4579,7599.528,33877.93,24488.67,20231018,1.383412,4.6506,12.96
452037,8557024,"","ZI CT Sterling Bond","BNGBP","GBP","USD",2.4601,12727.012,31309.72,37685.68,20231018,0.830812,3.3042,19.94
452037,8557024,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",7.0975,4296.897,30497.22,30497.22,20231018,1.000000,7.4268,16.14
452037,8557024,"","ZI Blackrock Glbl World Health Science A2 -Acc","ONUSD","USD","USD",6.1783,5472.372,33809.95,33809.95,20231018,1.000000,6.0145,17.89
452037,8557024,"","ZI Invesco UK Investment Grade Bond","7LGBP","GBP","USD",0.8270,34101.283,28201.76,33944.81,20231018,0.830812,1.0600,17.96
452037,8566677,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,1580.045,10406.65,10406.65,20231018,1.000000,6.7725,28.09
452037,8566677,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,966.389,7603.83,7603.83,20231018,1.000000,7.9620,20.52
452037,8566677,"","ZI JPM Global Natural Resources USD A Acc","CIUSD","USD","USD",0.7313,10432.818,7629.51,7629.51,20231018,1.000000,0.5864,20.59
452037,8566677,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,1322.673,11408.31,11408.31,20231018,1.000000,8.1509,30.79
452037,8581071,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,4331.994,28531.81,28531.81,20231018,1.000000,5.2908,45.10
452037,8581071,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1536.470,12089.40,12089.40,20231018,1.000000,6.6449,19.11
452037,8581071,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2624.992,22641.08,22641.08,20231018,1.000000,6.7979,35.79
452037,8587373,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.4772,3216.957,20836.87,25080.12,20231018,0.830812,6.8360,19.00
452037,8587373,"","ZI Franklin US Opportunities Fund A Acc","BGSGD","SGD","USD",4.4579,4634.400,20659.69,14933.86,20231018,1.383412,4.1934,11.31
452037,8587373,"","ZI CT Sterling Bond","BNGBP","GBP","USD",2.4601,4703.198,11570.33,13926.53,20231018,0.830812,3.5283,10.55
452037,8587373,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",7.0975,4385.546,31126.41,31126.41,20231018,1.000000,6.5317,23.58
452037,8587373,"","ZI Blackrock Glbl World Health Science A2 -Acc","ONUSD","USD","USD",6.1783,5194.690,32094.35,32094.35,20231018,1.000000,5.5295,24.31
452037,8587373,"","ZI Invesco UK Investment Grade Bond","7LGBP","GBP","USD",0.8270,14935.839,12351.93,14867.29,20231018,0.830812,1.1096,11.26
452037,8594548,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2506.351,16507.57,16507.57,20231018,1.000000,6.3477,30.13
452037,8594548,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2035.919,16019.22,16019.22,20231018,1.000000,7.8335,29.23
452037,8594548,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2581.976,22270.05,22270.05,20231018,1.000000,8.2153,40.64
452037,9829219,"PIC752/09","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.8350,4917.573,9023.74,9023.74,20231018,1.000000,1.4500,20.32
452037,9829219,"PIC752/09","ZI Fidelity World $","USDKV","USD","USD",2.0709,6822.242,14128.18,14128.18,20231018,1.000000,1.5665,31.81
452037,9829219,"PIC752/09","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.2301,3857.315,8602.19,8602.19,20231018,1.000000,1.8510,19.37
452037,9829219,"PIC752/09","ZI Jupiter Global Fund India Select L","6FUSD","USD","USD",2.0489,6178.648,12659.43,12659.43,20231018,1.000000,1.7536,28.50
452037,9854628,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,3297.030,21715.22,21715.22,20231018,1.000000,4.4089,9.37
452037,9854628,"","Blue Chip Fund - Currency Eagles","BCEGL","EGL","USD",6.8650,417.865,2868.64,24757.40,20231018,0.115870,2.8588,10.68
452037,9854628,"","ZI JPM Global Natural Resources USD A Acc","CIUSD","USD","USD",0.7313,17403.348,12727.06,12727.06,20231018,1.000000,0.4523,5.49
452037,9854628,"","ZI Schroder AS Commodities Fund A Acc","CNUSD","USD","USD",0.6744,15625.358,10537.74,10537.74,20231018,1.000000,0.8769,4.55
452037,9854628,"","ZI Morgan Stanley Global Bond fund","DBUSD","USD","USD",1.8809,7022.681,13208.96,13208.96,20231018,1.000000,2.0073,5.70
452037,9854628,"","ZI Morgan Stanley European Property fund","DDUSD","USD","USD",2.4311,3164.776,7693.88,7693.88,20231018,1.000000,3.6471,3.32
452037,9854628,"","ZI Fidelity Pacific Fund A$","EMUSD","USD","USD",1.4555,10425.539,15174.37,15174.37,20231018,1.000000,1.1102,6.55
452037,9854628,"","ZI CT UK","EQGBP","GBP","USD",6.1324,2034.947,12479.10,15020.36,20231018,0.830812,3.0247,6.48
452037,9854628,"","ZI DWS Invest Global Agribusiness Fund","EVUSD","USD","USD",1.2023,10093.308,12135.18,12135.18,20231018,1.000000,1.0558,5.23
452037,9854628,"","ZI Invesco Euro Bond fund","IEUSD","USD","USD",2.2075,825.599,1822.50,1822.50,20231018,1.000000,2.9440,0.79
452037,9854628,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",7.0975,3125.041,22179.97,22179.97,20231018,1.000000,2.5087,9.57
452037,9854628,"","ZI BlackRock Global Funds Sustainable Energy","MEUSD","USD","USD",2.0645,6395.143,13202.77,13202.77,20231018,1.000000,1.2288,5.70
452037,9854628,"","Performance Fund - Currency Eagles","PFEGL","EGL","USD",8.2127,102.115,838.63,7237.68,20231018,0.115870,4.2038,3.12
452037,9854628,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1933,3849.801,8443.76,8443.76,20231018,1.000000,2.0812,3.64
452037,9854628,"","ZI Franklin US Government fund","TCUSD","USD","USD",1.5372,4618.139,7099.00,7099.00,20231018,1.000000,1.7840,3.06
452037,9854628,"","ZI Templeton BRIC fund A-Acc","TFUSD","USD","USD",1.3769,12807.538,17634.69,17634.69,20231018,1.000000,1.2861,7.61
452037,9854628,"","ZI Threadneedle (Lux) American","USDXU","USD","USD",1.9760,7469.212,14759.16,14759.16,20231018,1.000000,1.3240,6.37
452037,9854628,"","ZI Templeton Asian Bond Fund A Acc","4QUSD","USD","USD",1.0323,6263.458,6465.76,6465.76,20231018,1.000000,1.2560,2.79
452037,9887432,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,5003.295,32953.20,32953.20,20231018,1.000000,5.1450,26.11
452037,9887432,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,3872.043,30466.39,30466.39,20231018,1.000000,6.7750,24.14
452037,9887432,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,3812.373,32882.47,32882.47,20231018,1.000000,6.7060,26.05
452037,9887432,"","ZI Canaccord Genuity Opportunity Fund","USDDL","USD","USD",1.7824,16778.762,29906.46,29906.46,20231018,1.000000,1.6298,23.70
452037,9921499,"A061V8897","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,8203.933,64551.00,64551.00,20231018,1.000000,7.3332,100.00
452037,9949354,"D220V11175","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,7072.720,55650.28,55650.28,20231018,1.000000,5.4511,30.16
452037,9949354,"D220V11175","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.9005,11668.730,33845.15,33845.15,20231018,1.000000,2.6748,18.34
452037,9949354,"D220V11175","Defensive Fund - Currency US Dollar","DFUSD","USD","USD",2.0900,7347.095,15355.42,15355.42,20231018,1.000000,2.1250,8.32
452037,9949354,"D220V11175","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,9236.649,79667.94,79667.94,20231018,1.000000,4.6773,43.18
452037,9983235,"CIB357/08","ZI CT Dollar Bond","BNUSD","USD","USD",2.2819,3919.225,8943.27,8943.27,20231018,1.000000,2.4697,13.54
452037,9983235,"CIB357/08","ZI FSSA Asian Equity Plus ACC","FOUSD","USD","USD",4.6072,674.653,3108.26,3108.26,20231018,1.000000,4.7758,4.71
452037,9983235,"CIB357/08","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.7997,2147.246,6011.64,6011.64,20231018,1.000000,2.4002,9.10
452037,9983235,"CIB357/08","ZI Canaccord Genuity Growth Fund","USDDK","USD","USD",1.7286,19533.544,33765.68,33765.68,20231018,1.000000,1.6499,51.13
452037,9983235,"CIB357/08","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.8350,2836.946,5205.79,5205.79,20231018,1.000000,1.5898,7.88
452037,9983235,"CIB357/08","ZI Jupiter Global Funds Dynamic Bond","USDGD","USD","USD",1.3165,6835.621,8999.09,8999.09,20231018,1.000000,1.4161,13.63
