"Run Number","Policy Number","Policy Reference","Transaction Reference","Transaction Type Code","Transaction Type Description","Allocation Date","Transaction Amount","Transaction Currency"
452037,8359395,"",20221101205443058000,220,"Renewal Premium",20221102,435.000,"USD"
452037,8359395,"",20221101205443065000,220,"Renewal Premium",20221102,5.110,"USD"
452037,8359395,"",20221201205020469000,220,"Renewal Premium",20221202,815.000,"USD"
452037,8359395,"",20221201205020490000,220,"Renewal Premium",20221202,435.000,"USD"
452037,8359395,"",20221201205020504000,220,"Renewal Premium",20221202,5.110,"USD"
452037,8359395,"",20230101205355252000,220,"Renewal Premium",20230102,815.000,"USD"
452037,8359395,"",20230101205355273000,220,"Renewal Premium",20230102,435.000,"USD"
452037,8359395,"",20230101205355282000,220,"Renewal Premium",20230102,5.110,"USD"
452037,8359395,"",20230201205313851000,220,"Renewal Premium",20230202,815.000,"USD"
452037,8359395,"",20230201205313869000,220,"Renewal Premium",20230202,435.000,"USD"
452037,8359395,"",20230201205313882000,220,"Renewal Premium",20230202,0.850,"USD"
452037,8359395,"",20230301205326913000,220,"Renewal Premium",20230302,1250.000,"USD"
452037,8359395,"",20230301205326939000,220,"Renewal Premium",20230302,0.850,"USD"
452037,8359395,"",20230401205251520000,220,"Renewal Premium",20230402,1250.000,"USD"
452037,8359395,"",20230401205251542000,220,"Renewal Premium",20230402,0.850,"USD"
452037,8359395,"",20230501204830513000,220,"Renewal Premium",20230502,1250.000,"USD"
452037,8359395,"",20230501204830524000,220,"Renewal Premium",20230502,0.850,"USD"
452037,8359395,"",20230601204723870000,220,"Renewal Premium",20230602,1250.000,"USD"
452037,8359395,"",20230601204723885000,220,"Renewal Premium",20230602,0.850,"USD"
452037,8359395,"",20230703204227740000,220,"Renewal Premium",20230704,1250.000,"USD"
452037,8359395,"",20230703204227753000,220,"Renewal Premium",20230704,0.850,"USD"
452037,8359395,"",20230801204716828000,220,"Renewal Premium",20230802,1250.000,"USD"
452037,8359395,"",20230801204716848000,220,"Renewal Premium",20230802,0.850,"USD"
452037,8359395,"",20230901204747313000,220,"Renewal Premium",20230902,1250.000,"USD"
452037,8359395,"",20230901204747333000,220,"Renewal Premium",20230902,0.850,"USD"
452037,8359395,"",20231001205020196000,220,"Renewal Premium",20231002,1250.000,"USD"
452037,8359395,"",20231001205020213000,220,"Renewal Premium",20231002,0.850,"USD"
452037,8363983,"",20221101205446250000,220,"Renewal Premium",20221102,2250.000,"USD"
452037,8363983,"",20221130221703396000,220,"Renewal Premium",20221201,2250.000,"USD"
452037,8363983,"",20230102204415612000,220,"Renewal Premium",20230103,2250.000,"USD"
452037,8363983,"",20230201205317034000,220,"Renewal Premium",20230202,2250.000,"USD"
452037,8363983,"",20230302204307388000,220,"Renewal Premium",20230303,2250.000,"USD"
452037,8363983,"",20230330204041068000,220,"Renewal Premium",20230331,2250.000,"USD"
452037,8363983,"",20230531233425033000,220,"Renewal Premium",20230601,2250.000,"USD"
452037,8363983,"",20230621203748784000,400,"Switch",20230622,0.000,""
452037,8363983,"",20230628203811628000,220,"Renewal Premium",20230629,2250.000,"USD"
452037,8363983,"",20230706204333039000,220,"Renewal Premium",20230707,2250.000,"USD"
452037,8363983,"",20230801204719342000,220,"Renewal Premium",20230802,2250.000,"USD"
452037,8363983,"",20230830203853597000,220,"Renewal Premium",20230831,2250.000,"USD"
452037,8363983,"",20231002204034483000,220,"Renewal Premium",20231003,2250.000,"USD"
452037,8363991,"",20221018204128376000,220,"Renewal Premium",20221019,1358.000,"USD"
452037,8363991,"",20221116203951611000,220,"Renewal Premium",20221117,1358.000,"USD"
452037,8363991,"",20221218203820274000,220,"Renewal Premium",20221219,1358.000,"USD"
452037,8363991,"",20230117203859361000,220,"Renewal Premium",20230118,1358.000,"USD"
452037,8363991,"",20230216204403334000,220,"Renewal Premium",20230217,1358.000,"USD"
452037,8363991,"",20230316203953901000,220,"Renewal Premium",20230317,1358.000,"USD"
452037,8363991,"",20230418203837807000,220,"Renewal Premium",20230419,1358.000,"USD"
452037,8363991,"",20230516203713362000,220,"Renewal Premium",20230517,1358.000,"USD"
452037,8363991,"",20230618203634724000,220,"Renewal Premium",20230619,1358.000,"USD"
452037,8363991,"",20230718203818326000,220,"Renewal Premium",20230719,1358.000,"USD"
452037,8363991,"",20230816203808117000,220,"Renewal Premium",20230817,1358.000,"USD"
452037,8363991,"",20230918203647512000,220,"Renewal Premium",20230919,1358.000,"USD"
452037,8363991,"",20231017203734001000,220,"Renewal Premium",20231018,1358.000,"USD"
452037,8367342,"",20221102204549241000,220,"Renewal Premium",20221103,300.000,"USD"
452037,8367342,"",20221204204121879000,220,"Renewal Premium",20221205,300.000,"USD"
452037,8367342,"",20230104204031893000,220,"Renewal Premium",20230105,300.000,"USD"
452037,8367342,"",20230201205318432000,220,"Renewal Premium",20230202,300.000,"USD"
452037,8367342,"",20230301205331378000,220,"Renewal Premium",20230302,300.000,"USD"
452037,8367342,"",20230329204029700000,220,"Renewal Premium",20230330,300.000,"USD"
452037,8367342,"",20230531233428693000,220,"Renewal Premium",20230601,300.000,"USD"
452037,8367342,"",20230531233428707000,220,"Renewal Premium",20230601,300.000,"USD"
452037,8367342,"",20230606204654227000,220,"Renewal Premium",20230607,300.000,"USD"
452037,8367342,"",20230706204337282000,220,"Renewal Premium",20230707,300.000,"USD"
452037,8367342,"",20230806203728433000,220,"Renewal Premium",20230807,300.000,"USD"
452037,8367342,"",20230906204413434000,220,"Renewal Premium",20230907,300.000,"USD"
452037,8367342,"",20231004203733952000,220,"Renewal Premium",20231005,300.000,"USD"
452037,8369915,"",20221103204443020000,220,"Renewal Premium",20221104,1000.000,"USD"
452037,8369915,"",20221207204135619000,220,"Renewal Premium",20221208,1000.000,"USD"
452037,8369915,"",20230104204032793000,220,"Renewal Premium",20230105,1000.000,"USD"
452037,8369915,"",20230205204928814000,220,"Renewal Premium",20230206,1000.000,"USD"
452037,8369915,"",20230306205003064000,220,"Renewal Premium",20230307,1000.000,"USD"
452037,8369915,"",20230405204043404000,220,"Renewal Premium",20230406,1000.000,"USD"
452037,8369915,"",20230503203855355000,220,"Renewal Premium",20230504,1000.000,"USD"
452037,8369915,"",20230605204034277000,220,"Renewal Premium",20230606,1000.000,"USD"
452037,8369915,"",20230803203808253000,220,"Renewal Premium",20230804,1000.000,"USD"
452037,8369915,"",20230905204701914000,220,"Renewal Premium",20230906,1000.000,"USD"
452037,8369915,"",20231004203734085000,220,"Renewal Premium",20231005,1000.000,"USD"
452037,8371073,"",20221107204425426000,220,"Renewal Premium",20221108,300.000,"USD"
452037,8371073,"",20221206210327656000,220,"Renewal Premium",20221207,300.000,"USD"
452037,8371073,"",20230105204355299000,220,"Renewal Premium",20230106,300.000,"USD"
452037,8371073,"",20230306205004848000,220,"Renewal Premium",20230307,300.000,"USD"
452037,8371073,"",20230404204309395000,220,"Renewal Premium",20230405,300.000,"USD"
452037,8371073,"",20230504203856341000,220,"Renewal Premium",20230505,300.000,"USD"
452037,8371073,"",20230606204700457000,220,"Renewal Premium",20230607,300.000,"USD"
452037,8371073,"",20230705203916883000,220,"Renewal Premium",20230706,300.000,"USD"
452037,8371073,"",20230806203729169000,220,"Renewal Premium",20230807,300.000,"USD"
452037,8371073,"",20230905204703634000,220,"Renewal Premium",20230906,300.000,"USD"
452037,8371073,"",20231004203734330000,220,"Renewal Premium",20231005,300.000,"USD"
452037,8378017,"",20221018204131258000,220,"Renewal Premium",20221019,300.000,"USD"
452037,8378017,"",20221116203954604000,220,"Renewal Premium",20221117,300.000,"USD"
452037,8378017,"",20221218203822124000,220,"Renewal Premium",20221219,300.000,"USD"
452037,8378017,"",20230117203901405000,220,"Renewal Premium",20230118,300.000,"USD"
452037,8378017,"",20230216204412981000,220,"Renewal Premium",20230217,300.000,"USD"
452037,8378017,"",20230316203955946000,220,"Renewal Premium",20230317,300.000,"USD"
452037,8378017,"",20230323203859826000,400,"Switch",20230324,0.000,""
452037,8378017,"",20230518203730996000,210,"Additional Premium",20230420,200.000,"USD"
452037,8378017,"",20230518203731017000,220,"Renewal Premium",20230420,300.000,"USD"
452037,8378017,"",20230518203731036000,210,"Additional Premium",20230518,250.000,"USD"
452037,8378017,"",20230518203731055000,220,"Renewal Premium",20230518,500.000,"USD"
452037,8378017,"",20230619203732547000,220,"Renewal Premium",20230620,500.000,"USD"
452037,8378017,"",20230619203732578000,220,"Renewal Premium",20230620,250.000,"USD"
452037,8378017,"",20230719203851550000,220,"Renewal Premium",20230720,500.000,"USD"
452037,8378017,"",20230719203851618000,220,"Renewal Premium",20230720,250.000,"USD"
452037,8378017,"",20230817203821802000,220,"Renewal Premium",20230818,500.000,"USD"
452037,8378017,"",20230817203821873000,220,"Renewal Premium",20230818,250.000,"USD"
452037,8378017,"",20230919203739861000,220,"Renewal Premium",20230920,500.000,"USD"
452037,8378017,"",20230919203739879000,220,"Renewal Premium",20230920,250.000,"USD"
452037,8378280,"DVA14046/1",20221101205455095000,220,"Renewal Premium",20221102,1086.000,"USD"
452037,8378280,"DVA14046/1",20221130221720560000,220,"Renewal Premium",20221201,1086.000,"USD"
452037,8378280,"DVA14046/1",20230102204433210000,220,"Renewal Premium",20230103,1086.000,"USD"
452037,8378280,"DVA14046/1",20230201205324005000,220,"Renewal Premium",20230202,1086.000,"USD"
452037,8378280,"DVA14046/1",20230302204312425000,220,"Renewal Premium",20230303,1086.000,"USD"
452037,8378280,"DVA14046/1",20230330204042025000,220,"Renewal Premium",20230331,1086.000,"USD"
452037,8378280,"DVA14046/1",20230503203857011000,220,"Renewal Premium",20230504,1086.000,"USD"
452037,8378280,"DVA14046/1",20230531233439497000,220,"Renewal Premium",20230601,1086.000,"USD"
452037,8378280,"DVA14046/1",20230706204402162000,220,"Renewal Premium",20230707,1086.000,"USD"
452037,8378280,"DVA14046/1",20230801204723242000,220,"Renewal Premium",20230802,1086.000,"USD"
452037,8378280,"DVA14046/1",20231002204038379000,220,"Renewal Premium",20231003,1086.000,"USD"
452037,8380266,"",20230710204002824000,400,"Switch",20230711,0.000,""
452037,8380284,"",20230810203900594000,400,"Switch",20230811,0.000,""
452037,8383602,"",20221116203955240000,220,"Renewal Premium",20221117,300.000,"GBP"
452037,8383602,"",20221116203955311000,220,"Renewal Premium",20221117,300.000,"GBP"
452037,8383602,"",20221116203955374000,220,"Renewal Premium",20221117,300.000,"GBP"
452037,8383602,"",20221205204119736000,220,"Renewal Premium",20221206,300.000,"GBP"
452037,8383602,"",20230102204436612000,220,"Renewal Premium",20230103,300.000,"GBP"
452037,8383602,"",20230201205325263000,220,"Renewal Premium",20230202,300.000,"GBP"
452037,8383602,"",20230302204315018000,220,"Renewal Premium",20230303,300.000,"GBP"
452037,8383602,"",20230403204311134000,220,"Renewal Premium",20230404,300.000,"GBP"
452037,8383602,"",20230501204849966000,220,"Renewal Premium",20230502,300.000,"GBP"
452037,8383602,"",20230601204735483000,220,"Renewal Premium",20230602,300.000,"GBP"
452037,8383602,"",20230703204238076000,220,"Renewal Premium",20230704,300.000,"GBP"
452037,8383602,"",20230801204726519000,220,"Renewal Premium",20230802,300.000,"GBP"
452037,8383602,"",20230901204750682000,220,"Renewal Premium",20230902,300.000,"GBP"
452037,8383602,"",20231002204039239000,220,"Renewal Premium",20231003,300.000,"GBP"
452037,8385380,"PIC-ZL388",20221108203856090000,220,"Renewal Premium",20221109,2000.000,"USD"
452037,8385380,"PIC-ZL388",20221108203856102000,220,"Renewal Premium",20221109,6.820,"USD"
452037,8385380,"PIC-ZL388",20221219204017914000,220,"Renewal Premium",20221220,2000.000,"USD"
452037,8385380,"PIC-ZL388",20221219204017936000,220,"Renewal Premium",20221220,6.820,"USD"
452037,8385380,"PIC-ZL388",20230105204400149000,220,"Renewal Premium",20230106,2000.000,"USD"
452037,8385380,"PIC-ZL388",20230105204400171000,220,"Renewal Premium",20230106,6.820,"USD"
452037,8385380,"PIC-ZL388",20230228221535824000,220,"Renewal Premium",20230301,2000.000,"USD"
452037,8385380,"PIC-ZL388",20230329204030939000,220,"Renewal Premium",20230330,2000.000,"USD"
452037,8385380,"PIC-ZL388",20230501204850792000,220,"Renewal Premium",20230502,2000.000,"USD"
452037,8385380,"PIC-ZL388",20230619203733087000,220,"Renewal Premium",20230617,2000.000,"USD"
452037,8385380,"PIC-ZL388",20230802203836011000,220,"Renewal Premium",20230803,2000.000,"USD"
452037,8385380,"PIC-ZL388",20230914203725444000,400,"Switch",20230818,0.000,""
452037,8385380,"PIC-ZL388",20230915203740756000,220,"Renewal Premium",20230826,2000.000,"USD"
452037,8385380,"PIC-ZL388",20230915203740781000,210,"Additional Premium",20230907,500.000,"USD"
452037,8385380,"PIC-ZL388",20230915203740798000,220,"Renewal Premium",20230907,0.340,"USD"
452037,8390034,"N253158",20221031201253757000,220,"Renewal Premium",20221101,750.000,"USD"
452037,8390034,"N253158",20221129204248966000,220,"Renewal Premium",20221130,750.000,"USD"
452037,8390034,"N253158",20221229204136277000,220,"Renewal Premium",20221230,750.000,"USD"
452037,8390034,"N253158",20230131220940725000,220,"Renewal Premium",20230201,750.000,"USD"
452037,8390034,"N253158",20230301205340285000,220,"Renewal Premium",20230302,750.000,"USD"
452037,8390034,"N253158",20230329204031281000,220,"Renewal Premium",20230330,750.000,"USD"
452037,8390034,"N253158",20230502204021947000,220,"Renewal Premium",20230503,750.000,"USD"
452037,8390034,"N253158",20230531233443928000,220,"Renewal Premium",20230601,750.000,"USD"
452037,8390034,"N253158",20230702204041546000,220,"Renewal Premium",20230703,750.000,"USD"
452037,8390034,"N253158",20230731224753035000,220,"Renewal Premium",20230801,750.000,"USD"
452037,8390034,"N253158",20230830203855774000,220,"Renewal Premium",20230831,750.000,"USD"
452037,8390034,"N253158",20230925203847470000,400,"Switch",20230926,0.000,""
452037,8390034,"N253158",20231002204040407000,220,"Renewal Premium",20231003,750.000,"USD"
452037,8390725,"",20221025204158928000,220,"Renewal Premium",20221026,500.000,"USD"
452037,8390725,"",20221025204158953000,220,"Renewal Premium",20221026,2000.000,"USD"
452037,8390725,"",20221228204136693000,220,"Renewal Premium",20221229,500.000,"USD"
452037,8390725,"",20221228204136708000,220,"Renewal Premium",20221229,2000.000,"USD"
452037,8390725,"",20230126204114224000,220,"Renewal Premium",20230127,500.000,"USD"
452037,8390725,"",20230126204114238000,220,"Renewal Premium",20230127,2000.000,"USD"
452037,8390725,"",20230228221538165000,220,"Renewal Premium",20230301,500.000,"USD"
452037,8390725,"",20230228221538181000,220,"Renewal Premium",20230301,2000.000,"USD"
452037,8390725,"",20230328204156711000,220,"Renewal Premium",20230329,2500.000,"USD"
452037,8390725,"",20230426204526348000,220,"Renewal Premium",20230427,2500.000,"USD"
452037,8390725,"",20230529203841616000,220,"Renewal Premium",20230530,2500.000,"USD"
452037,8390725,"",20230627203908261000,220,"Renewal Premium",20230628,2500.000,"USD"
452037,8390725,"",20230726203809627000,220,"Renewal Premium",20230727,2500.000,"USD"
452037,8390725,"",20230829203902982000,220,"Renewal Premium",20230830,2500.000,"USD"
452037,8390725,"",20230926203848593000,220,"Renewal Premium",20230927,2500.000,"USD"
452037,8396166,"",20221102204559470000,220,"Renewal Premium",20221103,300.000,"USD"
452037,8396166,"",20221102204559495000,220,"Renewal Premium",20221103,1.500,"USD"
452037,8396166,"",20221201205033411000,220,"Renewal Premium",20221202,300.000,"USD"
452037,8396166,"",20221201205033441000,220,"Renewal Premium",20221202,1.500,"USD"
452037,8396166,"",20230103204405742000,220,"Renewal Premium",20230104,300.000,"USD"
452037,8396166,"",20230103204405867000,220,"Renewal Premium",20230104,1.500,"USD"
452037,8396166,"",20230201205332141000,220,"Renewal Premium",20230202,300.000,"USD"
452037,8396166,"",20230201205332187000,220,"Renewal Premium",20230202,0.480,"USD"
452037,8396166,"",20230305204147276000,220,"Renewal Premium",20230306,300.000,"USD"
452037,8396166,"",20230305204147302000,220,"Renewal Premium",20230306,0.480,"USD"
452037,8396166,"",20230402204203748000,220,"Renewal Premium",20230403,300.000,"USD"
452037,8396166,"",20230402204203761000,220,"Renewal Premium",20230403,0.480,"USD"
452037,8396166,"",20230503203900165000,220,"Renewal Premium",20230504,300.000,"USD"
452037,8396166,"",20230503203900183000,220,"Renewal Premium",20230504,0.480,"USD"
452037,8397322,"",20221107204433022000,220,"Renewal Premium",20221108,500.000,"USD"
452037,8397322,"",20221206210443867000,220,"Renewal Premium",20221207,500.000,"USD"
452037,8397322,"",20230105204407396000,220,"Renewal Premium",20230106,500.000,"USD"
452037,8397322,"",20230207204204756000,220,"Renewal Premium",20230208,500.000,"USD"
452037,8397322,"",20230307204244974000,220,"Renewal Premium",20230308,500.000,"USD"
452037,8397322,"",20230405204049088000,220,"Renewal Premium",20230406,500.000,"USD"
452037,8397322,"",20230508203718720000,220,"Renewal Premium",20230509,500.000,"USD"
452037,8397322,"",20230606204747936000,220,"Renewal Premium",20230607,500.000,"USD"
452037,8397322,"",20230706204422819000,220,"Renewal Premium",20230707,500.000,"USD"
452037,8397322,"",20230807203851443000,220,"Renewal Premium",20230808,500.000,"USD"
452037,8397322,"",20230905204717525000,220,"Renewal Premium",20230906,500.000,"USD"
452037,8397322,"",20231005203904146000,220,"Renewal Premium",20231006,500.000,"USD"
452037,8415510,"",20221103204509636000,400,"Switch",20221104,0.000,""
452037,8435785,"",20221101205540539000,220,"Renewal Premium",20221102,750.000,"USD"
452037,8435785,"",20221101205540646000,220,"Renewal Premium",20221102,2000.000,"USD"
452037,8435785,"",20221130221829250000,220,"Renewal Premium",20221201,750.000,"USD"
452037,8435785,"",20221130221829265000,220,"Renewal Premium",20221201,2000.000,"USD"
452037,8435785,"",20230102204557775000,220,"Renewal Premium",20230103,750.000,"USD"
452037,8435785,"",20230102204557787000,220,"Renewal Premium",20230103,2000.000,"USD"
452037,8435785,"",20230220204052409000,220,"Renewal Premium",20230221,750.000,"USD"
452037,8435785,"",20230220204052442000,220,"Renewal Premium",20230221,2000.000,"USD"
452037,8435785,"",20230330204054384000,220,"Renewal Premium",20230331,750.000,"USD"
452037,8435785,"",20230330204054398000,220,"Renewal Premium",20230331,2000.000,"USD"
452037,8435785,"",20230508203735133000,220,"Renewal Premium",20230509,750.000,"USD"
452037,8435785,"",20230508203735151000,220,"Renewal Premium",20230509,2000.000,"USD"
452037,8435785,"",20230621203759038000,220,"Renewal Premium",20230622,750.000,"USD"
452037,8435785,"",20230621203759058000,220,"Renewal Premium",20230622,2000.000,"USD"
452037,8435785,"",20230621203759072000,220,"Renewal Premium",20230622,2750.000,"USD"
452037,8435785,"",20230717203810803000,220,"Renewal Premium",20230718,2750.000,"USD"
452037,8435785,"",20230717203810828000,220,"Renewal Premium",20230718,2750.000,"USD"
452037,8435785,"",20230830203910810000,220,"Renewal Premium",20230831,2750.000,"USD"
452037,8435785,"",20231002204103181000,220,"Renewal Premium",20231003,2750.000,"USD"
452037,8472701,"",20221102204654047000,220,"Renewal Premium",20221103,1361.000,"USD"
452037,8472701,"",20221206210555365000,220,"Renewal Premium",20221207,1361.000,"USD"
452037,8472701,"",20230103204436379000,220,"Renewal Premium",20230104,1361.000,"USD"
452037,8472701,"",20230129204003953000,400,"Switch",20230130,0.000,""
452037,8472701,"",20230131205246018000,650,"Bonus Loyalty",20230131,265.630,"USD"
452037,8472701,"",20230205205004629000,220,"Renewal Premium",20230206,1361.000,"USD"
452037,8472701,"",20230306205150467000,220,"Renewal Premium",20230307,1361.000,"USD"
452037,8472701,"",20230405204115205000,220,"Renewal Premium",20230406,1361.000,"USD"
452037,8472701,"",20230503203926740000,220,"Renewal Premium",20230504,1361.000,"USD"
452037,8472701,"",20230605204107466000,220,"Renewal Premium",20230606,1361.000,"USD"
452037,8472701,"",20230706204445075000,220,"Renewal Premium",20230707,1361.000,"USD"
452037,8472701,"",20230803203833218000,220,"Renewal Premium",20230804,1361.000,"USD"
452037,8472701,"",20230905204836752000,220,"Renewal Premium",20230906,1361.000,"USD"
452037,8472701,"",20231004203806415000,220,"Renewal Premium",20231005,1361.000,"USD"
452037,8477496,"",20221103204546553000,220,"Renewal Premium",20221104,500.000,"USD"
452037,8477496,"",20221207204213633000,220,"Renewal Premium",20221208,500.000,"USD"
452037,8477496,"",20230104204102550000,220,"Renewal Premium",20230105,500.000,"USD"
452037,8477496,"",20230205205006259000,220,"Renewal Premium",20230206,500.000,"USD"
452037,8477496,"",20230306205152850000,220,"Renewal Premium",20230307,500.000,"USD"
452037,8477496,"",20230405204117106000,220,"Renewal Premium",20230406,500.000,"USD"
452037,8477496,"",20230503203928091000,220,"Renewal Premium",20230504,500.000,"USD"
452037,8477496,"",20230605204108880000,220,"Renewal Premium",20230606,500.000,"USD"
452037,8477496,"",20230706204446856000,220,"Renewal Premium",20230707,500.000,"USD"
452037,8477496,"",20230803203834770000,220,"Renewal Premium",20230804,500.000,"USD"
452037,8477496,"",20230905204839793000,220,"Renewal Premium",20230906,500.000,"USD"
452037,8477496,"",20231004203807429000,220,"Renewal Premium",20231005,500.000,"USD"
452037,8478124,"",20230217203940015000,220,"Renewal Premium",20230218,5000.000,"USD"
452037,8478124,"",20230217203940067000,220,"Renewal Premium",20230218,0.150,"USD"
452037,8478124,"",20230316204035285000,220,"Renewal Premium",20230317,5000.000,"USD"
452037,8478124,"",20230316204035327000,220,"Renewal Premium",20230317,0.150,"USD"
452037,8478124,"",20230418203926683000,220,"Renewal Premium",20230419,5000.000,"USD"
452037,8478124,"",20230418203926706000,220,"Renewal Premium",20230419,0.150,"USD"
452037,8478124,"",20230517203854868000,220,"Renewal Premium",20230518,5000.000,"USD"
452037,8478124,"",20230517203854897000,220,"Renewal Premium",20230518,0.150,"USD"
452037,8478124,"",20230626204058968000,220,"Renewal Premium",20230627,5000.000,"USD"
452037,8478124,"",20230626204058988000,220,"Renewal Premium",20230627,0.150,"USD"
452037,8478124,"",20230713203924553000,220,"Renewal Premium",20230714,5000.000,"USD"
452037,8478124,"",20230713203924592000,220,"Renewal Premium",20230714,0.150,"USD"
452037,8478124,"",20230815203905097000,220,"Renewal Premium",20230816,5000.000,"USD"
452037,8478124,"",20230815203905117000,220,"Renewal Premium",20230816,0.150,"USD"
452037,8478124,"",20230914203744625000,220,"Renewal Premium",20230915,5000.000,"USD"
452037,8478124,"",20230914203744667000,220,"Renewal Premium",20230915,0.150,"USD"
452037,8478124,"",20231015203656938000,220,"Renewal Premium",20231016,5000.000,"USD"
452037,8478124,"",20231015203656976000,220,"Renewal Premium",20231016,0.150,"USD"
452037,8478150,"",20221020204036328000,220,"Renewal Premium",20221021,7000.000,"USD"
452037,8478150,"",20230122203908128000,400,"Switch",20230123,0.000,""
452037,8478150,"",20230122203908173000,404,"Switch Ccy Spread",20230123,0.000,""
452037,8478150,"",20230123204124297000,220,"Renewal Premium",20230124,2000.000,"USD"
452037,8478150,"",20230123204124309000,220,"Renewal Premium",20230124,2000.000,"USD"
452037,8478150,"",20230222204038737000,210,"Additional Premium",20230223,5000.000,"USD"
452037,8478150,"",20230222204038809000,220,"Renewal Premium",20230223,2000.000,"USD"
452037,8478150,"",20230322203901346000,220,"Renewal Premium",20230323,7000.000,"USD"
452037,8478150,"",20230420204105942000,220,"Renewal Premium",20230421,7000.000,"USD"
452037,8478150,"",20230522203712563000,220,"Renewal Premium",20230523,7000.000,"USD"
452037,8478150,"",20230621203805743000,220,"Renewal Premium",20230622,7000.000,"USD"
452037,8478150,"",20230720203753195000,220,"Renewal Premium",20230721,7000.000,"USD"
452037,8478150,"",20230822203742720000,220,"Renewal Premium",20230823,7000.000,"USD"
452037,8478150,"",20230920203908335000,220,"Renewal Premium",20230921,2000.000,"USD"
452037,8478150,"",20230920203908381000,220,"Renewal Premium",20230921,2000.000,"USD"
452037,8478158,"",20221130221914443000,220,"Renewal Premium",20221201,2000.000,"USD"
452037,8478158,"",20221229204208218000,220,"Renewal Premium",20221230,2000.000,"USD"
452037,8478158,"",20230131221206891000,220,"Renewal Premium",20230201,2000.000,"USD"
452037,8478158,"",20230301205444832000,220,"Renewal Premium",20230302,2000.000,"USD"
452037,8480135,"",20221018204203558000,220,"Renewal Premium",20221019,1250.000,"USD"
452037,8480135,"",20221120204130204000,220,"Renewal Premium",20221121,1250.000,"USD"
452037,8480135,"",20221220204208055000,220,"Renewal Premium",20221221,1250.000,"USD"
452037,8480135,"",20230118204009249000,220,"Renewal Premium",20230119,1250.000,"USD"
452037,8480135,"",20230220204108855000,220,"Renewal Premium",20230221,1250.000,"USD"
452037,8480135,"",20230320204211227000,220,"Renewal Premium",20230321,1250.000,"USD"
452037,8480135,"",20230418203927682000,220,"Renewal Premium",20230419,1250.000,"USD"
452037,8480135,"",20230518203800783000,220,"Renewal Premium",20230519,1250.000,"USD"
452037,8480135,"",20230620203757057000,220,"Renewal Premium",20230621,1250.000,"USD"
452037,8480135,"",20230718203906876000,220,"Renewal Premium",20230719,1250.000,"USD"
452037,8480135,"",20230820203648001000,220,"Renewal Premium",20230821,1250.000,"USD"
452037,8480135,"",20230919203804507000,220,"Renewal Premium",20230920,1250.000,"USD"
452037,8480135,"",20230930214121106000,650,"Bonus Loyalty",20230930,213.900,"USD"
452037,8480365,"",20230614203737225000,220,"Renewal Premium",20230615,2150.000,"USD"
452037,8480365,"",20230706204448014000,220,"Renewal Premium",20230707,2150.000,"USD"
452037,8480365,"",20230801204810416000,220,"Renewal Premium",20230802,2150.000,"USD"
452037,8480365,"",20230830203926320000,220,"Renewal Premium",20230831,2150.000,"USD"
452037,8480365,"",20231002204123375000,220,"Renewal Premium",20231003,2150.000,"USD"
452037,8480661,"",20221027204245825000,220,"Renewal Premium",20221028,1500.000,"USD"
452037,8480661,"",20221129204322868000,220,"Renewal Premium",20221130,1500.000,"USD"
452037,8480661,"",20221229204209145000,220,"Renewal Premium",20221230,1500.000,"USD"
452037,8480661,"",20230129204005238000,220,"Renewal Premium",20230130,1500.000,"USD"
452037,8480661,"",20230301205446680000,220,"Renewal Premium",20230302,1500.000,"USD"
452037,8480661,"",20230329204043379000,220,"Renewal Premium",20230330,1500.000,"USD"
452037,8480661,"",20230427203900773000,220,"Renewal Premium",20230428,1500.000,"USD"
452037,8480661,"",20230530203927895000,220,"Renewal Premium",20230531,1500.000,"USD"
452037,8480661,"",20230628203837553000,220,"Renewal Premium",20230629,1500.000,"USD"
452037,8480661,"",20230727203920740000,220,"Renewal Premium",20230728,1500.000,"USD"
452037,8480661,"",20230830203926338000,220,"Renewal Premium",20230831,1500.000,"USD"
452037,8480661,"",20230927203933311000,220,"Renewal Premium",20230928,1500.000,"USD"
452037,8486827,"",20221101205636066000,220,"Renewal Premium",20221102,1359.000,"USD"
452037,8486827,"",20221130221927879000,220,"Renewal Premium",20221201,1359.000,"USD"
452037,8486827,"",20230102204721930000,220,"Renewal Premium",20230103,1359.000,"USD"
452037,8486827,"",20230330204115379000,220,"Renewal Premium",20230331,1359.000,"USD"
452037,8486827,"",20230503203931164000,220,"Renewal Premium",20230504,1359.000,"USD"
452037,8486827,"",20230531233651951000,220,"Renewal Premium",20230601,1359.000,"USD"
452037,8486827,"",20230706204449889000,220,"Renewal Premium",20230707,1359.000,"USD"
452037,8486827,"",20230801204814831000,220,"Renewal Premium",20230802,1359.000,"USD"
452037,8486827,"",20230830203928055000,220,"Renewal Premium",20230831,1359.000,"USD"
452037,8486827,"",20231002204129094000,220,"Renewal Premium",20231003,1359.000,"USD"
452037,8487574,"",20221103204552510000,220,"Renewal Premium",20221104,300.000,"USD"
452037,8487574,"",20221207204219947000,220,"Renewal Premium",20221208,300.000,"USD"
452037,8487574,"",20230104204104176000,220,"Renewal Premium",20230105,300.000,"USD"
452037,8487574,"",20230205205011363000,220,"Renewal Premium",20230206,300.000,"USD"
452037,8487574,"",20230306205158233000,220,"Renewal Premium",20230307,300.000,"USD"
