"Run Number","Policy Number","Policy Reference","Premium Type","Effective Date","Fund Code","Strategy Percentage","Fund Name"
453739,8358859,"","Regular",20220222,"ADUSD",20.00,"Adventurous Fund - Currency US Dollars"
453739,8358859,"","Regular",20220222,"BCUSD",60.00,"Blue Chip Fund - Currency US Dollars"
453739,8358859,"","Regular",20220222,"PFUSD",20.00,"Performance Fund - Currency US Dollars"
453739,8359395,"","Regular",20210409,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8359395,"","Regular",20210409,"BCUSD",15.00,"Blue Chip Fund - Currency US Dollars"
453739,8359395,"","Regular",20210409,"PFUSD",20.00,"Performance Fund - Currency US Dollars"
453739,8359395,"","Regular",20210409,"USDMW",25.00,"ZI Invesco Developed Small and Mid-Cap Equity $"
453739,8363983,"","Regular",20230622,"BPUSD",20.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8363983,"","Regular",20230622,"GAUSD",20.00,"ZI Schroder ISF Global Inflation Linked Bond US$"
453739,8363983,"","Regular",20230622,"USDKV",25.00,"ZI Fidelity World $"
453739,8363983,"","Regular",20230622,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8363983,"","Regular",20230622,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8363991,"","Regular",20210204,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8363991,"","Regular",20210204,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8363991,"","Regular",20210204,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,8364575,"","Regular",20190718,"SEUSD",20.00,"Money Market Fund - Currency US Dollars"
453739,8364575,"","Regular",20190718,"USDFT",20.00,"ZI Fidelity Funds Global Dividend"
453739,8364575,"","Regular",20190718,"USDKV",20.00,"ZI Fidelity World $"
453739,8364575,"","Regular",20190718,"Z9USD",20.00,"ZI Jupiter Merlin Int. Equities Portfolio USD"
453739,8364575,"","Regular",20190718,"6FUSD",20.00,"ZI Jupiter Global Fund India Select L"
453739,8367342,"","Regular",20191118,"TDUSD",20.00,"ZI Templeton Global Total Return Fund"
453739,8367342,"","Regular",20191118,"TEUSD",10.00,"ZI Templeton Global Bond Fund"
453739,8367342,"","Regular",20191118,"USDFT",10.00,"ZI Fidelity Funds Global Dividend"
453739,8367342,"","Regular",20191118,"USDKV",20.00,"ZI Fidelity World $"
453739,8367342,"","Regular",20191118,"USDMF",20.00,"ZI Franklin High Yield $"
453739,8367342,"","Regular",20191118,"Z9USD",20.00,"ZI Jupiter Merlin Int. Equities Portfolio USD"
453739,8368930,"PIC12846","Regular",20170721,"FAUSD",20.00,"ZI Fidelity Global Thematic Opportunities"
453739,8368930,"PIC12846","Regular",20170721,"K2USD",25.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,8368930,"PIC12846","Regular",20170721,"R3USD",25.00,"ZI Schroder ISF Global Convertible Bond A Acc $"
453739,8368930,"PIC12846","Regular",20170721,"6FUSD",30.00,"ZI Jupiter Global Fund India Select L"
453739,8369915,"","Regular",20210607,"ADUSD",25.00,"Adventurous Fund - Currency US Dollars"
453739,8369915,"","Regular",20210607,"BCUSD",35.00,"Blue Chip Fund - Currency US Dollars"
453739,8369915,"","Regular",20210607,"PFUSD",30.00,"Performance Fund - Currency US Dollars"
453739,8369915,"","Regular",20210607,"USDMW",10.00,"ZI Invesco Developed Small and Mid-Cap Equity $"
453739,8371073,"","Regular",20210929,"ADUSD",20.00,"Adventurous Fund - Currency US Dollars"
453739,8371073,"","Regular",20210929,"BCUSD",30.00,"Blue Chip Fund - Currency US Dollars"
453739,8371073,"","Regular",20210929,"CTUSD",20.00,"Cautious Fund - Currency US Dollar"
453739,8371073,"","Regular",20210929,"PFUSD",30.00,"Performance Fund - Currency US Dollars"
453739,8377126,"","Regular",20180808,"SEUSD",100.00,"Money Market Fund - Currency US Dollars"
453739,8378017,"","Regular",20230324,"BPUSD",20.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8378017,"","Regular",20230324,"GAUSD",20.00,"ZI Schroder ISF Global Inflation Linked Bond US$"
453739,8378017,"","Regular",20230324,"USDKV",25.00,"ZI Fidelity World $"
453739,8378017,"","Regular",20230324,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8378017,"","Regular",20230324,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8378280,"DVA14046/1","Regular",20220525,"ADUSD",25.00,"Adventurous Fund - Currency US Dollars"
453739,8378280,"DVA14046/1","Regular",20220525,"BCUSD",35.00,"Blue Chip Fund - Currency US Dollars"
453739,8378280,"DVA14046/1","Regular",20220525,"PFUSD",30.00,"Performance Fund - Currency US Dollars"
453739,8378280,"DVA14046/1","Regular",20220525,"USDMW",10.00,"ZI Invesco Developed Small and Mid-Cap Equity $"
453739,8380266,"","Regular",20230711,"BPUSD",20.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8380266,"","Regular",20230711,"GAUSD",20.00,"ZI Schroder ISF Global Inflation Linked Bond US$"
453739,8380266,"","Regular",20230711,"USDKV",25.00,"ZI Fidelity World $"
453739,8380266,"","Regular",20230711,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8380266,"","Regular",20230711,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8380284,"","Regular",20230811,"BPUSD",20.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8380284,"","Regular",20230811,"GAUSD",20.00,"ZI Schroder ISF Global Inflation Linked Bond US$"
453739,8380284,"","Regular",20230811,"USDKV",25.00,"ZI Fidelity World $"
453739,8380284,"","Regular",20230811,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8380284,"","Regular",20230811,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8380292,"","Regular",20220701,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8380292,"","Regular",20220701,"BCUSD",15.00,"Blue Chip Fund - Currency US Dollars"
453739,8380292,"","Regular",20220701,"PFUSD",20.00,"Performance Fund - Currency US Dollars"
453739,8380292,"","Regular",20220701,"USDMW",25.00,"ZI Invesco Developed Small and Mid-Cap Equity $"
453739,8380300,"","Regular",20160501,"BAUSD",5.00,"ZI Janus Hend Horizon Gbl Property Equities USD"
453739,8380300,"","Regular",20160501,"BCUSD",25.00,"Blue Chip Fund - Currency US Dollars"
453739,8380300,"","Regular",20160501,"BPUSD",15.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8380300,"","Regular",20160501,"DFUSD",15.00,"Defensive Fund - Currency US Dollar"
453739,8380300,"","Regular",20160501,"SEUSD",10.00,"Money Market Fund - Currency US Dollars"
453739,8380300,"","Regular",20160501,"TCUSD",15.00,"ZI Franklin US Government fund"
453739,8380300,"","Regular",20160501,"TEUSD",15.00,"ZI Templeton Global Bond Fund"
453739,8380914,"","Regular",20180226,"USDDK",100.00,"ZI Canaccord Genuity Growth Fund"
453739,8381001,"","Regular",20190718,"SEUSD",10.00,"Money Market Fund - Currency US Dollars"
453739,8381001,"","Regular",20190718,"TDUSD",15.00,"ZI Templeton Global Total Return Fund"
453739,8381001,"","Regular",20190718,"USDFT",20.00,"ZI Fidelity Funds Global Dividend"
453739,8381001,"","Regular",20190718,"USDKV",20.00,"ZI Fidelity World $"
453739,8381001,"","Regular",20190718,"USDMF",15.00,"ZI Franklin High Yield $"
453739,8381001,"","Regular",20190718,"Z9USD",20.00,"ZI Jupiter Merlin Int. Equities Portfolio USD"
453739,8383602,"","Regular",20190204,"BCGBP",35.00,"Blue Chip Fund - Currency Sterling"
453739,8383602,"","Regular",20190204,"GDGBP",10.00,"ZI Jupiter Ecology fund"
453739,8383602,"","Regular",20190204,"GMGBP",20.00,"ZI CT Global Select."
453739,8383602,"","Regular",20190204,"PFGBP",35.00,"Performance Fund - Currency Sterling"
453739,8383949,"","Regular",20160401,"ADUSD",50.00,"Adventurous Fund - Currency US Dollars"
453739,8383949,"","Regular",20160401,"PFUSD",50.00,"Performance Fund - Currency US Dollars"
453739,8384349,"PIC-ZL530","Regular",20140128,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8384349,"PIC-ZL530","Regular",20140128,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8384349,"PIC-ZL530","Regular",20140128,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,8385380,"PIC-ZL388","Regular",20230817,"ADUSD",15.00,"Adventurous Fund - Currency US Dollars"
453739,8385380,"PIC-ZL388","Regular",20230817,"PFUSD",85.00,"Performance Fund - Currency US Dollars"
453739,8387197,"","Regular",20210408,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8387197,"","Regular",20210408,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8387197,"","Regular",20210408,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,8390034,"N253158","Regular",20230926,"GAUSD",20.00,"ZI Schroder ISF Global Inflation Linked Bond US$"
453739,8390034,"N253158","Regular",20230926,"GMUSD",20.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,8390034,"N253158","Regular",20230926,"USDKV",25.00,"ZI Fidelity World $"
453739,8390034,"N253158","Regular",20230926,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8390034,"N253158","Regular",20230926,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8390725,"","Regular",20220329,"BCUSD",40.00,"Blue Chip Fund - Currency US Dollars"
453739,8390725,"","Regular",20220329,"CTUSD",15.00,"Cautious Fund - Currency US Dollar"
453739,8390725,"","Regular",20220329,"DFUSD",10.00,"Defensive Fund - Currency US Dollar"
453739,8390725,"","Regular",20220329,"PFUSD",35.00,"Performance Fund - Currency US Dollars"
453739,8390854,"PIC1306714","Regular",20141001,"BHEUR",100.00,"ZI Blackrock Global Allocation EUR"
453739,8391186,"","Regular",20210901,"ADUSD",25.00,"Adventurous Fund - Currency US Dollars"
453739,8391186,"","Regular",20210901,"BCUSD",35.00,"Blue Chip Fund - Currency US Dollars"
453739,8391186,"","Regular",20210901,"PFUSD",30.00,"Performance Fund - Currency US Dollars"
453739,8391186,"","Regular",20210901,"USDMW",10.00,"ZI Invesco Developed Small and Mid-Cap Equity $"
453739,8394690,"PIC13063/1","Regular",20150423,"ADUSD",60.00,"Adventurous Fund - Currency US Dollars"
453739,8394690,"PIC13063/1","Regular",20150423,"USDFU",20.00,"ZI Fidelity Funds America"
453739,8394690,"PIC13063/1","Regular",20150423,"9HUSD",20.00,"ZI Janus Henderson Horizon Global Tech Leaders Fnd"
453739,8395707,"PIC-ZL397","Regular",20210527,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8395707,"PIC-ZL397","Regular",20210527,"PFUSD",20.00,"Performance Fund - Currency US Dollars"
453739,8395707,"PIC-ZL397","Regular",20210527,"USDMW",40.00,"ZI Invesco Developed Small and Mid-Cap Equity $"
453739,8396166,"","Regular",20220124,"CLUSD",34.00,"ZI Schroder ISF Global Climate Change Equity A Acc"
453739,8396166,"","Regular",20220124,"USDGE",33.00,"ZI Jupiter Global Funds European Growth."
453739,8396166,"","Regular",20220124,"USDXX",33.00,"ZI Threadneedle (Lux) American Smaller Companies"
453739,8397322,"","Regular",20210408,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8397322,"","Regular",20210408,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8397322,"","Regular",20210408,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,8399335,"","Regular",20170601,"ADUSD",80.00,"Adventurous Fund - Currency US Dollars"
453739,8399335,"","Regular",20170601,"PFUSD",20.00,"Performance Fund - Currency US Dollars"
453739,8412394,"","Regular",20200515,"BNUSD",15.00,"ZI CT Dollar Bond"
453739,8412394,"","Regular",20200515,"FOUSD",5.00,"ZI FSSA Asian Equity Plus ACC"
453739,8412394,"","Regular",20200515,"GMUSD",8.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,8412394,"","Regular",20200515,"USDDK",50.00,"ZI Canaccord Genuity Growth Fund"
453739,8412394,"","Regular",20200515,"USDFT",7.00,"ZI Fidelity Funds Global Dividend"
453739,8412394,"","Regular",20200515,"USDGD",15.00,"ZI Jupiter Global Funds Dynamic Bond"
453739,8413461,"","Regular",20171001,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8413461,"","Regular",20171001,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8413461,"","Regular",20171001,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,8415463,"","Regular",20190308,"SEUSD",100.00,"Money Market Fund - Currency US Dollars"
453739,8415510,"","Regular",20221104,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8415510,"","Regular",20221104,"CTUSD",30.00,"Cautious Fund - Currency US Dollar"
453739,8415510,"","Regular",20221104,"DFUSD",50.00,"Defensive Fund - Currency US Dollar"
453739,8428412,"","Regular",20211012,"FOUSD",5.00,"ZI FSSA Asian Equity Plus ACC"
453739,8428412,"","Regular",20211012,"GMUSD",8.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,8428412,"","Regular",20211012,"USDDL",70.00,"ZI Canaccord Genuity Opportunity Fund"
453739,8428412,"","Regular",20211012,"USDFT",7.00,"ZI Fidelity Funds Global Dividend"
453739,8428412,"","Regular",20211012,"USDKU",5.00,"ZI Fidelity Global Technology $"
453739,8428412,"","Regular",20211012,"USD9X",5.00,"ZI Ninety One GSF Global Environment"
453739,8429251,"","Regular",20180606,"SEUSD",100.00,"Money Market Fund - Currency US Dollars"
453739,8435785,"","Regular",20220525,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8435785,"","Regular",20220525,"PFUSD",20.00,"Performance Fund - Currency US Dollars"
453739,8435785,"","Regular",20220525,"USDMW",40.00,"ZI Invesco Developed Small and Mid-Cap Equity $"
453739,8472701,"","Regular",20230130,"ADUSD",20.00,"Adventurous Fund - Currency US Dollars"
453739,8472701,"","Regular",20230130,"GMUSD",20.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,8472701,"","Regular",20230130,"USDKV",25.00,"ZI Fidelity World $"
453739,8472701,"","Regular",20230130,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8472701,"","Regular",20230130,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8477496,"","Regular",20190730,"BCUSD",15.00,"Blue Chip Fund - Currency US Dollars"
453739,8477496,"","Regular",20190730,"CBUSD",25.00,"ZI Schroder ISF Asian Bond Total Return"
453739,8477496,"","Regular",20190730,"DBUSD",15.00,"ZI Morgan Stanley Global Bond fund"
453739,8477496,"","Regular",20190730,"OPUSD",10.00,"ZI Invesco Bond Fund - USD A - SD"
453739,8477496,"","Regular",20190730,"SEUSD",10.00,"Money Market Fund - Currency US Dollars"
453739,8477496,"","Regular",20190730,"USDKU",25.00,"ZI Fidelity Global Technology $"
453739,8478124,"","Regular",20210616,"BCGBP",10.00,"Blue Chip Fund - Currency Sterling"
453739,8478124,"","Regular",20210616,"BCUSD",10.00,"Blue Chip Fund - Currency US Dollars"
453739,8478124,"","Regular",20210616,"BPUSD",20.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8478124,"","Regular",20210616,"G3USD",20.00,"ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross"
453739,8478124,"","Regular",20210616,"K2USD",10.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,8478124,"","Regular",20210616,"USDGE",20.00,"ZI Jupiter Global Funds European Growth."
453739,8478124,"","Regular",20210616,"USDKU",10.00,"ZI Fidelity Global Technology $"
453739,8478150,"","Regular",20230123,"ADUSD",20.00,"Adventurous Fund - Currency US Dollars"
453739,8478150,"","Regular",20230123,"GMUSD",20.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,8478150,"","Regular",20230123,"USDKV",25.00,"ZI Fidelity World $"
453739,8478150,"","Regular",20230123,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8478150,"","Regular",20230123,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8478158,"","Regular",20190829,"BCGBP",10.00,"Blue Chip Fund - Currency Sterling"
453739,8478158,"","Regular",20190829,"BCUSD",10.00,"Blue Chip Fund - Currency US Dollars"
453739,8478158,"","Regular",20190829,"BPUSD",10.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8478158,"","Regular",20190829,"G3USD",20.00,"ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross"
453739,8478158,"","Regular",20190829,"K2USD",15.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,8478158,"","Regular",20190829,"USDGE",10.00,"ZI Jupiter Global Funds European Growth."
453739,8478158,"","Regular",20190829,"USDKU",25.00,"ZI Fidelity Global Technology $"
453739,8478354,"","Regular",20200301,"BCGBP",10.00,"Blue Chip Fund - Currency Sterling"
453739,8478354,"","Regular",20200301,"BCUSD",10.00,"Blue Chip Fund - Currency US Dollars"
453739,8478354,"","Regular",20200301,"BPUSD",20.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8478354,"","Regular",20200301,"G3USD",20.00,"ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross"
453739,8478354,"","Regular",20200301,"K2USD",15.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,8478354,"","Regular",20200301,"USDGE",10.00,"ZI Jupiter Global Funds European Growth."
453739,8478354,"","Regular",20200301,"USDKU",15.00,"ZI Fidelity Global Technology $"
453739,8479382,"","Regular",20210303,"HFUSD",40.00,"ZI HSBC Islamic Global Equity Index AC"
453739,8479382,"","Regular",20210303,"I3USD",10.00,"ZI Emirates Global Sukuk A Acc"
453739,8479382,"","Regular",20210303,"7VUSD",50.00,"ZI Emirates Emerging Markets Equity"
453739,8480135,"","Regular",20191009,"ADUSD",50.00,"Adventurous Fund - Currency US Dollars"
453739,8480135,"","Regular",20191009,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8480135,"","Regular",20191009,"PFUSD",30.00,"Performance Fund - Currency US Dollars"
453739,8480365,"","Regular",20190730,"BCUSD",15.00,"Blue Chip Fund - Currency US Dollars"
453739,8480365,"","Regular",20190730,"CBUSD",25.00,"ZI Schroder ISF Asian Bond Total Return"
453739,8480365,"","Regular",20190730,"DBUSD",15.00,"ZI Morgan Stanley Global Bond fund"
453739,8480365,"","Regular",20190730,"OPUSD",10.00,"ZI Invesco Bond Fund - USD A - SD"
453739,8480365,"","Regular",20190730,"SEUSD",10.00,"Money Market Fund - Currency US Dollars"
453739,8480365,"","Regular",20190730,"USDKU",25.00,"ZI Fidelity Global Technology $"
453739,8480661,"","Regular",20201001,"BCGBP",20.00,"Blue Chip Fund - Currency Sterling"
453739,8480661,"","Regular",20201001,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8480661,"","Regular",20201001,"BPUSD",25.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8480661,"","Regular",20201001,"K2USD",15.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,8480661,"","Regular",20201001,"USDKU",20.00,"ZI Fidelity Global Technology $"
453739,8486827,"","Regular",20190730,"BCGBP",10.00,"Blue Chip Fund - Currency Sterling"
453739,8486827,"","Regular",20190730,"BCUSD",10.00,"Blue Chip Fund - Currency US Dollars"
453739,8486827,"","Regular",20190730,"BPUSD",10.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8486827,"","Regular",20190730,"G3USD",20.00,"ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross"
453739,8486827,"","Regular",20190730,"SEUSD",15.00,"Money Market Fund - Currency US Dollars"
453739,8486827,"","Regular",20190730,"USDGE",10.00,"ZI Jupiter Global Funds European Growth."
453739,8486827,"","Regular",20190730,"USDKU",25.00,"ZI Fidelity Global Technology $"
453739,8487574,"","Regular",20200301,"BCGBP",20.00,"Blue Chip Fund - Currency Sterling"
453739,8487574,"","Regular",20200301,"BCUSD",15.00,"Blue Chip Fund - Currency US Dollars"
453739,8487574,"","Regular",20200301,"BPUSD",15.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8487574,"","Regular",20200301,"G3USD",15.00,"ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross"
453739,8487574,"","Regular",20200301,"USDGE",10.00,"ZI Jupiter Global Funds European Growth."
453739,8487574,"","Regular",20200301,"USDKU",25.00,"ZI Fidelity Global Technology $"
453739,8491693,"","Regular",20210929,"ADUSD",20.00,"Adventurous Fund - Currency US Dollars"
453739,8491693,"","Regular",20210929,"BCUSD",30.00,"Blue Chip Fund - Currency US Dollars"
453739,8491693,"","Regular",20210929,"CTUSD",20.00,"Cautious Fund - Currency US Dollar"
453739,8491693,"","Regular",20210929,"PFUSD",30.00,"Performance Fund - Currency US Dollars"
453739,8496532,"","Regular",20221228,"GAUSD",20.00,"ZI Schroder ISF Global Inflation Linked Bond US$"
453739,8496532,"","Regular",20221228,"GMUSD",20.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,8496532,"","Regular",20221228,"USDKV",25.00,"ZI Fidelity World $"
453739,8496532,"","Regular",20221228,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8496532,"","Regular",20221228,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8503561,"","Regular",20221228,"GAUSD",20.00,"ZI Schroder ISF Global Inflation Linked Bond US$"
453739,8503561,"","Regular",20221228,"GMUSD",20.00,"ZI Ninety One GSF Global Strategic Equity Fund"
453739,8503561,"","Regular",20221228,"USDKV",25.00,"ZI Fidelity World $"
453739,8503561,"","Regular",20221228,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8503561,"","Regular",20221228,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8508742,"","Regular",20220518,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8508742,"","Regular",20220518,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8508742,"","Regular",20220518,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,8509021,"","Regular",20230912,"BPUSD",20.00,"ZI BlackRock GF Global Governnment Bond $A2"
453739,8509021,"","Regular",20230912,"GAUSD",20.00,"ZI Schroder ISF Global Inflation Linked Bond US$"
453739,8509021,"","Regular",20230912,"USDKV",25.00,"ZI Fidelity World $"
453739,8509021,"","Regular",20230912,"USDYJ",20.00,"ZI Threadneedle (Lux) Global Select"
453739,8509021,"","Regular",20230912,"7QUSD",15.00,"ZI Invesco Global Equity Income"
453739,8525074,"","Regular",20200518,"TEUSD",20.00,"ZI Templeton Global Bond Fund"
453739,8525074,"","Regular",20200518,"USDFT",26.00,"ZI Fidelity Funds Global Dividend"
453739,8525074,"","Regular",20200518,"USDKV",27.00,"ZI Fidelity World $"
453739,8525074,"","Regular",20200518,"Z9USD",27.00,"ZI Jupiter Merlin Int. Equities Portfolio USD"
453739,8541419,"","Regular",20180525,"ADUSD",60.00,"Adventurous Fund - Currency US Dollars"
453739,8541419,"","Regular",20180525,"CIUSD",20.00,"ZI JPM Global Natural Resources USD A Acc"
453739,8541419,"","Regular",20180525,"PFUSD",20.00,"Performance Fund - Currency US Dollars"
453739,8556860,"","Regular",20220608,"ADUSD",80.00,"Adventurous Fund - Currency US Dollars"
453739,8556860,"","Regular",20220608,"BCUSD",10.00,"Blue Chip Fund - Currency US Dollars"
453739,8556860,"","Regular",20220608,"PFUSD",10.00,"Performance Fund - Currency US Dollars"
453739,8557024,"","Regular",20210714,"BCGBP",15.00,"Blue Chip Fund - Currency Sterling"
453739,8557024,"","Regular",20210714,"BGSGD",12.00,"ZI Franklin US Opportunities Fund A Acc"
453739,8557024,"","Regular",20210714,"BNGBP",23.00,"ZI CT Sterling Bond"
453739,8557024,"","Regular",20210714,"K2USD",15.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,8557024,"","Regular",20210714,"ONUSD",15.00,"ZI Blackrock Glbl World Health Science A2 -Acc"
453739,8557024,"","Regular",20210714,"7LGBP",20.00,"ZI Invesco UK Investment Grade Bond"
453739,8566677,"","Regular",20210209,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8566677,"","Regular",20210209,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8566677,"","Regular",20210209,"CIUSD",20.00,"ZI JPM Global Natural Resources USD A Acc"
453739,8566677,"","Regular",20210209,"PFUSD",20.00,"Performance Fund - Currency US Dollars"
453739,8568548,"","Regular",20191101,"ADUSD",40.00,"Adventurous Fund - Currency US Dollars"
453739,8568548,"","Regular",20191101,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8568548,"","Regular",20191101,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,8581071,"","Regular",20180501,"ADUSD",45.00,"Adventurous Fund - Currency US Dollars"
453739,8581071,"","Regular",20180501,"BCUSD",20.00,"Blue Chip Fund - Currency US Dollars"
453739,8581071,"","Regular",20180501,"PFUSD",35.00,"Performance Fund - Currency US Dollars"
453739,8587373,"","Regular",20191201,"BCGBP",20.00,"Blue Chip Fund - Currency Sterling"
453739,8587373,"","Regular",20191201,"BGSGD",10.00,"ZI Franklin US Opportunities Fund A Acc"
453739,8587373,"","Regular",20191201,"BNGBP",15.00,"ZI CT Sterling Bond"
453739,8587373,"","Regular",20191201,"K2USD",20.00,"ZI BGF World Technology Fund A2 Acc USD"
453739,8587373,"","Regular",20191201,"ONUSD",20.00,"ZI Blackrock Glbl World Health Science A2 -Acc"
453739,8587373,"","Regular",20191201,"7LGBP",15.00,"ZI Invesco UK Investment Grade Bond"
453739,8594548,"","Regular",20190301,"ADUSD",30.00,"Adventurous Fund - Currency US Dollars"
453739,8594548,"","Regular",20190301,"BCUSD",30.00,"Blue Chip Fund - Currency US Dollars"
453739,8594548,"","Regular",20190301,"PFUSD",40.00,"Performance Fund - Currency US Dollars"
453739,9241400,"","Regular",20170606,"BCGBP",25.00,"Blue Chip Fund - Currency Sterling"
453739,9241400,"","Regular",20170606,"GFGBP",45.00,"Guaranteed Fund - Currency Sterling"
453739,9241400,"","Regular",20170606,"PFGBP",10.00,"Performance Fund - Currency Sterling"
453739,9241400,"","Regular",20170606,"SEGBP",20.00,"Money Market Fund - Currency Sterling"
453739,9829219,"PIC752/09","Regular",20170922,"USDFT",20.00,"ZI Fidelity Funds Global Dividend"
453739,9829219,"PIC752/09","Regular",20170922,"USDKV",30.00,"ZI Fidelity World $"
453739,9829219,"PIC752/09","Regular",20170922,"Z9USD",20.00,"ZI Jupiter Merlin Int. Equities Portfolio USD"
453739,9829219,"PIC752/09","Regular",20170922,"6FUSD",30.00,"ZI Jupiter Global Fund India Select L"
453739,9837707,"","Regular",20130410,"BAUSD",10.00,"ZI Janus Hend Horizon Gbl Property Equities USD"
453739,9837707,"","Regular",20130410,"CCUSD",15.00,"ZI Schroder ISF BIC Fund A1 Ac"
453739,9837707,"","Regular",20130410,"EBUSD",10.00,"ZI CT Emerging Market Bond"
453739,9837707,"","Regular",20130410,"EQUSD",15.00,"ZI Threadneedle American"
453739,9837707,"","Regular",20130410,"LAUSD",15.00,"ZI CT Latin America"
453739,9837707,"","Regular",20130410,"PBUSD",15.00,"ZI Threadneedle Asia"
453739,9837707,"","Regular",20130410,"SEUSD",10.00,"Money Market Fund - Currency US Dollars"
453739,9837707,"","Regular",20130410,"TDUSD",10.00,"ZI Templeton Global Total Return Fund"
453739,9854628,"","Regular",20181113,"ADUSD",15.00,"Adventurous Fund - Currency US Dollars"
453739,9854628,"","Regular",20181113,"CIUSD",10.00,"ZI JPM Global Natural Resources USD A Acc"
453739,9854628,"","Regular",20181113,"CNUSD",5.00,"ZI Schroder AS Commodities Fund A Acc"
