"Run Number","Policy Number","Policy Reference","Fund Name","Fund Code","Fund Currency","Plan Currency","Fund Price","Fund Number Of Units Held","Investment Value Fund Currency","Investment Value Plan Currency","Valuation Date","Exchange Rate","Average Purchase Price","Allocation Percentage"
453739,8396166,"","ZI Threadneedle (Lux) American Smaller Companies","USDXX","USD","USD",1.9665,5792.158,11390.27,11390.27,20231031,1.000000,2.3520,18.44
453739,8397322,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,4686.904,29687.31,29687.31,20231031,1.000000,5.1737,39.04
453739,8397322,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2015.584,15351.09,15351.09,20231031,1.000000,8.7075,20.19
453739,8397322,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,3738.298,31009.18,31009.18,20231031,1.000000,8.0789,40.78
453739,8413461,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2910.382,18434.65,18434.65,20231031,1.000000,5.4620,39.56
453739,8413461,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1187.945,9047.62,9047.62,20231031,1.000000,6.7542,19.42
453739,8413461,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2304.641,19116.99,19116.99,20231031,1.000000,6.9430,41.02
453739,8415510,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1004.892,7653.45,7653.45,20231031,1.000000,6.4387,20.33
453739,8415510,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.8338,3989.530,11305.53,11305.53,20231031,1.000000,2.6730,30.03
453739,8415510,"","Defensive Fund - Currency US Dollar","DFUSD","USD","USD",2.0632,9060.084,18692.76,18692.76,20231031,1.000000,2.0682,49.65
453739,8435785,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,8339.316,52822.06,52822.06,20231031,1.000000,6.5949,41.81
453739,8435785,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,3138.041,26030.05,26030.05,20231031,1.000000,8.5596,20.60
453739,8435785,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,30476.938,47489.16,47489.16,20231031,1.000000,1.7581,37.59
453739,8472701,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,3081.286,19517.17,19517.17,20231031,1.000000,6.0241,19.24
453739,8472701,"","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.6812,7646.645,20502.18,20502.18,20231031,1.000000,2.7261,20.21
453739,8472701,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,12737.944,25117.95,25117.95,20231031,1.000000,2.0456,24.76
453739,8472701,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,12695.308,20815.22,20815.22,20231031,1.000000,1.6419,20.52
453739,8472701,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,6087.318,15480.04,15480.04,20231031,1.000000,2.5682,15.26
453739,8477496,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,785.973,5986.12,5986.12,20231031,1.000000,7.9209,14.41
453739,8477496,"","ZI Schroder ISF Asian Bond Total Return","CBUSD","USD","USD",1.6592,6169.983,10237.23,10237.23,20231031,1.000000,1.6963,24.65
453739,8477496,"","ZI Morgan Stanley Global Bond fund","DBUSD","USD","USD",1.8693,2722.097,5088.41,5088.41,20231031,1.000000,2.3268,12.25
453739,8477496,"","ZI Invesco Bond Fund - USD A - SD","OPUSD","USD","USD",1.2853,2600.698,3342.67,3342.67,20231031,1.000000,1.6248,8.05
453739,8477496,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1968,1973.864,4336.18,4336.18,20231031,1.000000,2.1170,10.44
453739,8477496,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.1555,3019.089,12545.82,12545.82,20231031,1.000000,3.3719,30.20
453739,8478124,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.3015,5390.705,33969.52,40779.54,20231031,0.833004,6.9480,7.39
453739,8478124,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,6350.638,48367.72,48367.72,20231031,1.000000,7.6448,8.76
453739,8478124,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,25072.184,37382.62,37382.62,20231031,1.000000,1.7429,6.77
453739,8478124,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4833,25005.052,37089.99,37089.99,20231031,1.000000,1.7277,6.72
453739,8478124,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",6.6556,16994.255,113106.96,113106.96,20231031,1.000000,5.4429,20.49
453739,8478124,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.4697,38659.987,95478.56,95478.56,20231031,1.000000,2.2472,17.29
453739,8478124,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.1555,43297.632,179923.30,179923.30,20231031,1.000000,2.7539,32.59
453739,8478150,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,10221.914,64746.62,64746.62,20231031,1.000000,6.5940,19.32
453739,8478150,"","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.6812,25423.597,68165.74,68165.74,20231031,1.000000,2.6509,20.34
453739,8478150,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,41937.185,82695.93,82695.93,20231031,1.000000,2.0089,24.67
453739,8478150,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,42003.472,68868.89,68868.89,20231031,1.000000,1.6045,20.55
453739,8478150,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,19933.193,50690.10,50690.10,20231031,1.000000,2.5337,15.12
453739,8478158,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.3015,1047.597,6601.43,7924.84,20231031,0.833004,6.9492,8.28
453739,8478158,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1201.717,9152.51,9152.51,20231031,1.000000,7.8043,9.56
453739,8478158,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,5454.991,8133.39,8133.39,20231031,1.000000,1.7361,8.49
453739,8478158,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4833,10994.383,16307.96,16307.96,20231031,1.000000,1.7209,17.03
453739,8478158,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",6.6556,2251.424,14984.57,14984.57,20231031,1.000000,6.1749,15.65
453739,8478158,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.4697,3892.861,9614.19,9614.19,20231031,1.000000,2.4107,10.04
453739,8478158,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.1555,7132.495,29639.08,29639.08,20231031,1.000000,3.2455,30.95
453739,8478354,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.3015,693.314,4368.91,5244.76,20231031,0.833004,6.8853,8.81
453739,8478354,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,798.999,6085.33,6085.33,20231031,1.000000,7.9383,10.22
453739,8478354,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,7012.692,10455.92,10455.92,20231031,1.000000,1.8140,17.57
453739,8478354,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4833,6994.138,10374.40,10374.40,20231031,1.000000,1.8179,17.43
453739,8478354,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",6.6556,1339.649,8916.16,8916.16,20231031,1.000000,7.0760,14.98
453739,8478354,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.4697,2674.095,6604.21,6604.21,20231031,1.000000,2.3719,11.09
453739,8478354,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.1555,2850.239,11844.16,11844.16,20231031,1.000000,3.3272,19.90
453739,8479382,"","ZI HSBC Islamic Global Equity Index AC","HFUSD","USD","USD",4.3202,741.437,3203.15,3203.15,20231031,1.000000,4.1628,50.12
453739,8479382,"","ZI Emirates Global Sukuk A Acc","I3USD","USD","USD",1.4805,460.844,682.27,682.27,20231031,1.000000,1.4926,10.67
453739,8479382,"","ZI Emirates Emerging Markets Equity","7VUSD","USD","USD",0.8473,2957.622,2505.99,2505.99,20231031,1.000000,1.1325,39.21
453739,8480135,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,5885.767,37281.03,37281.03,20231031,1.000000,6.0288,50.14
453739,8480135,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1900.374,14473.62,14473.62,20231031,1.000000,7.7482,19.47
453739,8480135,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2723.881,22594.59,22594.59,20231031,1.000000,7.9281,30.39
453739,8480365,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1935.102,14738.12,14738.12,20231031,1.000000,7.6921,14.41
453739,8480365,"","ZI Schroder ISF Asian Bond Total Return","CBUSD","USD","USD",1.6592,14830.841,24607.33,24607.33,20231031,1.000000,1.6805,24.07
453739,8480365,"","ZI Morgan Stanley Global Bond fund","DBUSD","USD","USD",1.8693,6425.069,12010.38,12010.38,20231031,1.000000,2.3347,11.75
453739,8480365,"","ZI Invesco Bond Fund - USD A - SD","OPUSD","USD","USD",1.2853,6125.584,7873.21,7873.21,20231031,1.000000,1.6323,7.70
453739,8480365,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1968,4706.160,10338.49,10338.49,20231031,1.000000,2.1204,10.11
453739,8480365,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.1555,7865.311,32684.29,32684.29,20231031,1.000000,3.1219,31.96
453739,8480661,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.3015,1231.800,7762.18,9318.29,20231031,0.833004,6.9265,18.52
453739,8480661,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1325.139,10092.52,10092.52,20231031,1.000000,8.3667,20.06
453739,8480661,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,8266.217,12324.92,12324.92,20231031,1.000000,1.6806,24.49
453739,8480661,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",6.6556,1110.248,7389.36,7389.36,20231031,1.000000,7.5408,14.68
453739,8480661,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.1555,2694.766,11198.10,11198.10,20231031,1.000000,4.1045,22.25
453739,8486827,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.3015,2561.440,16140.91,19376.75,20231031,0.833004,7.0031,8.23
453739,8486827,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2973.598,22647.51,22647.51,20231031,1.000000,7.9607,9.62
453739,8486827,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,13501.371,20130.54,20130.54,20231031,1.000000,1.7674,8.55
453739,8486827,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4833,26997.154,40044.87,40044.87,20231031,1.000000,1.7659,17.02
453739,8486827,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1968,16879.432,37080.73,37080.73,20231031,1.000000,2.1137,15.76
453739,8486827,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.4697,9617.789,23753.05,23753.05,20231031,1.000000,2.4616,10.09
453739,8486827,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.1555,17397.544,72295.49,72295.49,20231031,1.000000,3.3668,30.72
453739,8487574,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.3015,1266.851,7983.06,9583.45,20231031,0.833004,6.8644,17.21
453739,8487574,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1082.870,8247.35,8247.35,20231031,1.000000,7.9615,14.81
453739,8487574,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,4825.410,7194.68,7194.68,20231031,1.000000,1.7953,12.92
453739,8487574,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4833,4819.147,7148.24,7148.24,20231031,1.000000,1.7969,12.84
453739,8487574,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.4697,2400.722,5929.06,5929.06,20231031,1.000000,2.3916,10.65
453739,8487574,"","ZI Fidelity Global Technology $","USDKU","USD","USD",4.1555,4229.793,17576.90,17576.90,20231031,1.000000,3.3787,31.57
453739,8491693,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,471.355,2985.60,2985.60,20231031,1.000000,7.4365,19.63
453739,8491693,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,600.821,4575.97,4575.97,20231031,1.000000,8.7420,30.09
453739,8491693,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.8338,1070.038,3032.27,3032.27,20231031,1.000000,3.2728,19.94
453739,8491693,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,556.279,4614.33,4614.33,20231031,1.000000,9.4425,30.34
453739,8496532,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,4959.685,8233.57,8233.57,20231031,1.000000,1.7424,18.80
453739,8496532,"","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.6812,3354.679,8994.56,8994.56,20231031,1.000000,2.5744,20.54
453739,8496532,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,5484.481,10814.84,10814.84,20231031,1.000000,1.9687,24.69
453739,8496532,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,5476.574,8979.39,8979.39,20231031,1.000000,1.5771,20.50
453739,8496532,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,2663.250,6772.64,6772.64,20231031,1.000000,2.4321,15.46
453739,8503561,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,17497.354,29047.35,29047.35,20231031,1.000000,1.7431,18.70
453739,8503561,"","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.6812,11933.410,31995.85,31995.85,20231031,1.000000,2.5448,20.60
453739,8503561,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,19434.993,38323.86,38323.86,20231031,1.000000,1.9542,24.67
453739,8503561,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,19430.820,31858.77,31858.77,20231031,1.000000,1.5629,20.51
453739,8503561,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,9477.522,24101.33,24101.33,20231031,1.000000,2.4035,15.52
453739,8508742,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,5088.254,32229.50,32229.50,20231031,1.000000,6.4816,40.54
453739,8508742,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2045.351,15577.80,15577.80,20231031,1.000000,8.0295,19.59
453739,8508742,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,3821.178,31696.67,31696.67,20231031,1.000000,8.4976,39.87
453739,8509021,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,5503.748,8206.08,8206.08,20231031,1.000000,1.5275,20.59
453739,8509021,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,4926.199,8177.98,8177.98,20231031,1.000000,1.7066,20.52
453739,8509021,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,4943.536,9748.15,9748.15,20231031,1.000000,2.1257,24.46
453739,8509021,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,4763.130,7809.62,7809.62,20231031,1.000000,1.7650,19.60
453739,8509021,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,2325.080,5912.67,5912.67,20231031,1.000000,2.7118,14.84
453739,8541419,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,3013.510,19087.87,19087.87,20231031,1.000000,5.9235,58.31
453739,8541419,"","ZI JPM Global Natural Resources USD A Acc","CIUSD","USD","USD",0.7094,10113.677,7174.64,7174.64,20231031,1.000000,0.5347,21.92
453739,8541419,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,780.522,6474.42,6474.42,20231031,1.000000,7.6028,19.78
453739,8556860,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,11945.693,75665.21,75665.21,20231031,1.000000,6.5549,80.31
453739,8556860,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1209.939,9215.13,9215.13,20231031,1.000000,7.6529,9.78
453739,8556860,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,1125.450,9335.60,9335.60,20231031,1.000000,7.9480,9.91
453739,8557024,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.3015,3747.462,23614.63,28348.75,20231031,0.833004,7.0287,15.23
453739,8557024,"","ZI Franklin US Opportunities Fund A Acc","BGSGD","SGD","USD",4.1440,7757.855,32148.55,23300.52,20231031,1.379735,4.6468,12.52
453739,8557024,"","ZI CT Sterling Bond","BNGBP","GBP","USD",2.4400,13061.869,31870.96,38260.27,20231031,0.833004,3.2874,20.56
453739,8557024,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",6.6556,4388.280,29206.63,29206.63,20231031,1.000000,7.4213,15.69
453739,8557024,"","ZI Blackrock Glbl World Health Science A2 -Acc","ONUSD","USD","USD",5.8428,5574.042,32568.01,32568.01,20231031,1.000000,6.0165,17.50
453739,8557024,"","ZI Invesco UK Investment Grade Bond","7LGBP","GBP","USD",0.8203,34964.290,28681.20,34431.04,20231031,0.833004,1.0556,18.50
453739,8566677,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,1573.902,9969.25,9969.25,20231031,1.000000,6.7725,28.01
453739,8566677,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,962.400,7329.83,7329.83,20231031,1.000000,7.9620,20.59
453739,8566677,"","ZI JPM Global Natural Resources USD A Acc","CIUSD","USD","USD",0.7094,10392.040,7372.11,7372.11,20231031,1.000000,0.5864,20.71
453739,8566677,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,1316.952,10924.11,10924.11,20231031,1.000000,8.1509,30.69
453739,8581071,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,4313.089,27319.53,27319.53,20231031,1.000000,5.2908,45.04
453739,8581071,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1529.759,11650.95,11650.95,20231031,1.000000,6.6449,19.21
453739,8581071,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2613.532,21679.24,21679.24,20231031,1.000000,6.7979,35.74
453739,8587373,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","USD",6.3015,3205.351,20198.51,24247.79,20231031,0.833004,6.8360,19.27
453739,8587373,"","ZI Franklin US Opportunities Fund A Acc","BGSGD","SGD","USD",4.1440,4617.415,19134.56,13868.28,20231031,1.379735,4.1934,11.02
453739,8587373,"","ZI CT Sterling Bond","BNGBP","GBP","USD",2.4400,4686.846,11435.90,13728.50,20231031,0.833004,3.5283,10.91
453739,8587373,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",6.6556,4369.412,29081.05,29081.05,20231031,1.000000,6.5317,23.11
453739,8587373,"","ZI Blackrock Glbl World Health Science A2 -Acc","ONUSD","USD","USD",5.8428,5175.531,30239.59,30239.59,20231031,1.000000,5.5295,24.03
453739,8587373,"","ZI Invesco UK Investment Grade Bond","7LGBP","GBP","USD",0.8203,14883.555,12208.98,14656.56,20231031,0.833004,1.1096,11.65
453739,8594548,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2500.852,15840.64,15840.64,20231031,1.000000,6.3477,30.07
453739,8594548,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2031.542,15472.63,15472.63,20231031,1.000000,7.8335,29.37
453739,8594548,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2576.317,21370.54,21370.54,20231031,1.000000,8.2153,40.56
453739,9829219,"PIC752/09","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.7704,4899.274,8673.67,8673.67,20231031,1.000000,1.4500,20.29
453739,9829219,"PIC752/09","ZI Fidelity World $","USDKV","USD","USD",1.9719,6796.788,13402.58,13402.58,20231031,1.000000,1.5665,31.35
453739,9829219,"PIC752/09","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.1589,3843.029,8296.71,8296.71,20231031,1.000000,1.8510,19.41
453739,9829219,"PIC752/09","ZI Jupiter Global Fund India Select L","6FUSD","USD","USD",2.0098,6156.723,12373.78,12373.78,20231031,1.000000,1.7536,28.95
453739,9854628,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,3294.529,20867.87,20867.87,20231031,1.000000,4.4089,9.33
453739,9854628,"","Blue Chip Fund - Currency Eagles","BCEGL","EGL","USD",6.6552,417.206,2776.58,23959.99,20231031,0.115884,2.8588,10.71
453739,9854628,"","ZI JPM Global Natural Resources USD A Acc","CIUSD","USD","USD",0.7094,17391.212,12337.32,12337.32,20231031,1.000000,0.4523,5.51
453739,9854628,"","ZI Schroder AS Commodities Fund A Acc","CNUSD","USD","USD",0.6758,15606.512,10546.88,10546.88,20231031,1.000000,0.8769,4.71
453739,9854628,"","ZI Morgan Stanley Global Bond fund","DBUSD","USD","USD",1.8693,7011.609,13106.80,13106.80,20231031,1.000000,2.0073,5.86
453739,9854628,"","ZI Morgan Stanley European Property fund","DDUSD","USD","USD",2.3161,3162.283,7324.16,7324.16,20231031,1.000000,3.6471,3.27
453739,9854628,"","ZI Fidelity Pacific Fund A$","EMUSD","USD","USD",1.4060,10417.211,14646.59,14646.59,20231031,1.000000,1.1102,6.55
453739,9854628,"","ZI CT UK","EQGBP","GBP","USD",5.9035,2031.434,11992.57,14396.77,20231031,0.833004,3.0247,6.43
453739,9854628,"","ZI DWS Invest Global Agribusiness Fund","EVUSD","USD","USD",1.1591,10085.653,11690.28,11690.28,20231031,1.000000,1.0558,5.22
453739,9854628,"","ZI Invesco Euro Bond fund","IEUSD","USD","USD",2.2075,824.953,1821.08,1821.08,20231031,1.000000,2.9440,0.81
453739,9854628,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",6.6556,3122.807,20784.15,20784.15,20231031,1.000000,2.5087,9.29
453739,9854628,"","ZI BlackRock Global Funds Sustainable Energy","MEUSD","USD","USD",1.9878,6390.623,12703.28,12703.28,20231031,1.000000,1.2288,5.68
453739,9854628,"","Performance Fund - Currency Eagles","PFEGL","EGL","USD",7.8909,101.837,803.58,6934.34,20231031,0.115884,4.2038,3.10
453739,9854628,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1968,3842.382,8440.94,8440.94,20231031,1.000000,2.0812,3.77
453739,9854628,"","ZI Franklin US Government fund","TCUSD","USD","USD",1.5233,4609.240,7021.25,7021.25,20231031,1.000000,1.7840,3.14
453739,9854628,"","ZI Templeton BRIC fund A-Acc","TFUSD","USD","USD",1.3207,12791.209,16893.34,16893.34,20231031,1.000000,1.2861,7.55
453739,9854628,"","ZI Threadneedle (Lux) American","USDXU","USD","USD",1.8629,7463.897,13904.49,13904.49,20231031,1.000000,1.3240,6.21
453739,9854628,"","ZI Templeton Asian Bond Fund A Acc","4QUSD","USD","USD",1.0183,6259.053,6373.59,6373.59,20231031,1.000000,1.2560,2.85
453739,9887432,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,4989.035,31601.04,31601.04,20231031,1.000000,5.1450,26.04
453739,9887432,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,3861.017,29406.27,29406.27,20231031,1.000000,6.7750,24.23
453739,9887432,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,3801.508,31533.50,31533.50,20231031,1.000000,6.7060,25.98
453739,9887432,"","ZI Canaccord Genuity Opportunity Fund","USDDL","USD","USD",1.7230,16731.223,28827.89,28827.89,20231031,1.000000,1.6298,23.75
453739,9921499,"A061V8897","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,8189.531,62373.10,62373.10,20231031,1.000000,7.3332,100.00
453739,9949354,"D220V11175","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,7083.843,53951.96,53951.96,20231031,1.000000,5.4565,30.14
453739,9949354,"D220V11175","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.8338,11690.136,33127.50,33127.50,20231031,1.000000,2.6753,18.51
453739,9949354,"D220V11175","Defensive Fund - Currency US Dollar","DFUSD","USD","USD",2.0632,7362.806,15190.94,15190.94,20231031,1.000000,2.1248,8.49
453739,9949354,"D220V11175","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,9249.454,76724.22,76724.22,20231031,1.000000,4.6851,42.86
453739,9983235,"CIB357/08","ZI CT Dollar Bond","BNUSD","USD","USD",2.2626,3915.289,8858.73,8858.73,20231031,1.000000,2.4697,13.82
453739,9983235,"CIB357/08","ZI FSSA Asian Equity Plus ACC","FOUSD","USD","USD",4.4940,673.968,3028.81,3028.81,20231031,1.000000,4.7758,4.72
453739,9983235,"CIB357/08","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.6812,2145.066,5751.35,5751.35,20231031,1.000000,2.4002,8.97
453739,9983235,"CIB357/08","ZI Canaccord Genuity Growth Fund","USDDK","USD","USD",1.6705,19513.773,32597.75,32597.75,20231031,1.000000,1.6499,50.85
453739,9983235,"CIB357/08","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.7704,2834.067,5017.43,5017.43,20231031,1.000000,1.5898,7.83
453739,9983235,"CIB357/08","ZI Jupiter Global Funds Dynamic Bond","USDGD","USD","USD",1.2967,6828.758,8854.85,8854.85,20231031,1.000000,1.4161,13.81
