ExtractTime,DatabaseDate,PlanID,PlanNumber,InvestmentDescription,InvestmentCategory,FundCode,FundISINCode,UnitsHeld,UnitPrice,PriceDate,InvestmentCurrencyISO,InvestmentCurrencyValue,ExchangeRate,ExchangeRateDate,ValuationCurrencyISO,ValuationCurrencyValue,BookCost,InterestAccruedValue,InterestAccruedDays
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,BBVA (MS) 6y Global Markets - Qrtly Phnx Ac Mem 29/01/27 GBP,Structured Investments,BM8D855,XS2174056379,20000,46.15,27/10/2023,GBP,9230,1,,GBP,9230,20000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Canaccord Gen Inv - Genuity Gth A (USD),Collective Funds,B3BRDJ0,IE00B3BRDJ07,5780.528,1.742,31/10/2023,USD,10069.68,0.824062628759786,31/10/2023,GBP,8298,8742.61,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Canaccord Gen Inv - Genuity Gth A GBP,Collective Funds,BFXG526,IE00BFXG5261,9763.871,1.0657,31/10/2023,GBP,10405.36,1,,GBP,10405,13480,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Credit Suisse (MS) 5y Qrtly - Phnx Ac Mem 05/03/26 GBP,Structured Investments,BMVMDJ8,XS2296446375,20000,5.78,27/10/2023,GBP,1156,1,,GBP,1156,20000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Credit Suisse (MS) 5y Vaccine - 17.5% Qrtly Phnx 09/07/26 GBP,Structured Investments,3B5MZF5,XS2340932404,5000,0.68,27/10/2023,GBP,34,1,,GBP,34,5000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Credit Suisse (MS) 5y Vaccine - Qrtly Phnx AC 18% 09/07/26 USD,Structured Investments,3B5MYS1,XS2340932669,20000,0.44,27/10/2023,USD,88,0.824062628759786,31/10/2023,GBP,73,14510.1,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,250,30.52,31/10/2023,GBP,7630,1,,GBP,7630,7489.69,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,3058.5,6.0409,31/10/2023,GBP,18476.09,1,,GBP,18476,20220,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,FundSmith SICAV - Equity Fund I Acc (USD),Collective Funds,B9QN5S8,LU0893933373,534.43,31.467,31/10/2023,USD,16816.91,0.824062628759786,31/10/2023,GBP,13858,13215.58,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Goldman Sachs (IDAD) 6y Trip - Idx 80/70 A/C 03/07/24 (GBP),Structured Investments,0CRGBH9,XS1817585893,10000,94.815,27/10/2023,GBP,9481.5,1,,GBP,9482,10000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Guinness AM Global - Equity Income Y (GBP),Collective Funds,BVYPP13,IE00BVYPP131,2456.8,18.4414,31/10/2023,GBP,45306.83,1,,GBP,45307,44830,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,IShares III Plc (SWDA) - MSCI World Acc (GBP),Exchange Traded Funds,B4L60Z9,IE00B4L5Y983,86,64.7349,31/10/2023,GBP,5567.2,1,,GBP,5567,5482.09,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,923.17,9.571,31/10/2023,GBP,8835.66,1,,GBP,8836,9000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,IShares VII Plc (CUKX.L) - FTSE 100 UCITS ETF Acc (GBP),Exchange Traded Funds,B518375,IE00B53HP851,56,136.72,31/10/2023,GBP,7656.32,1,,GBP,7656,5581.04,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Morgan Stanley IF - Global Quality Z Acc (GBP),Collective Funds,BMG7GC2,LU2502369130,311.526,25.57,31/10/2023,GBP,7965.72,1,,GBP,7966,8000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,486,13.8837,31/10/2023,GBP,6747.48,1,,GBP,6747,6995.44,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,201.693,211.8212,30/10/2023,GBP,42722.85,1,,GBP,42723,47180,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,44.98,138.7774,31/10/2023,GBP,6242.21,1,,GBP,6242,6500,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,199,37.37,31/10/2023,GBP,7436.63,1,,GBP,7437,7492.55,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944128,786465,Canaccord Gen Inv - Genuity Bal A (GBP),Collective Funds,BFXG4N0,IE00BFXG4N04,9248.871,0.9473,31/10/2023,GBP,8761.46,1,,GBP,8761,10120.75,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944128,786465,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,1885.71,6.0409,31/10/2023,GBP,11391.39,1,,GBP,11391,10000.51,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944128,786465,Guinness AM Global - Equity Income Y (GBP),Collective Funds,BVYPP13,IE00BVYPP131,500.43,18.4414,31/10/2023,GBP,9228.63,1,,GBP,9229,7892.88,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944128,786465,Janus Henderson (UK) - Strategic Bond A Inc NAV (GBP),Collective Funds,0749529,GB0007495293,4143.97,0.9307,31/10/2023,GBP,3856.79,1,,GBP,3857,5325,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944128,786465,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,66.94,211.8212,30/10/2023,GBP,14179.31,1,,GBP,14179,14509.05,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944129,786494,Quilter Cheviot (UK) - 786494 / 3557125,Externally Managed Portfolios,777772196,,9539.276,59.8535,29/09/2023,GBP,570959.06,1,,GBP,570959,547282.5,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944130,786506,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,4911.28,6.0409,31/10/2023,GBP,29668.55,1,,GBP,29669,28064,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944130,786506,Guinness AM Global - Equity Income Y (GBP),Collective Funds,BVYPP13,IE00BVYPP131,1294.51,18.4414,31/10/2023,GBP,23872.58,1,,GBP,23873,21048,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944130,786506,Janus Henderson (UK) - Strategic Bond I Inc (GBP),Collective Funds,0750208,GB0007502080,9819.46,1.048,31/10/2023,GBP,10290.79,1,,GBP,10291,14032,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944130,786506,Vam Managed Funds - Balanced D (GBP),Collective Funds,BD31LY1,LU1558094261,218.806,115.6,31/10/2023,GBP,25293.97,1,,GBP,25294,28064,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944130,786506,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,222.559,211.8212,30/10/2023,GBP,47142.71,1,,GBP,47143,49112,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,Abrdn OEIC II - Gbl Smaller Cos Pltfrm 1 (GBP),Collective Funds,B7KVX24,GB00B7KVX245,2151.596,1.462,31/10/2023,GBP,3145.63,1,,GBP,3146,4167.64,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,226,30.52,31/10/2023,GBP,6897.52,1,,GBP,6898,6229.26,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,Fidelity Inv Mgmt LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,2932.2,2.351,31/10/2023,GBP,6893.6,1,,GBP,6894,6251.46,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,205.43,36.39,31/10/2023,GBP,7475.6,1,,GBP,7476,7293.37,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,Invesco Physical Gold (SGLS) - GB Hedged ETC (GBP),Exchange Traded Funds,BLF0JQ0,XS2183935605,59,44.57,31/10/2023,GBP,2629.63,1,,GBP,2630,2589.12,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,585.8,9.571,31/10/2023,GBP,5606.69,1,,GBP,5607,6772.41,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,351,13.8837,31/10/2023,GBP,4873.18,1,,GBP,4873,5194.52,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,28.86,138.7774,31/10/2023,GBP,4005.12,1,,GBP,4005,4688.59,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944131,786517,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,195,37.37,31/10/2023,GBP,7287.15,1,,GBP,7287,7246.5,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944132,786590,Abrdn OEIC II - Gbl Smaller Cos Pltfrm 1 (GBP),Collective Funds,B7KVX24,GB00B7KVX245,5405.786,1.462,31/10/2023,GBP,7903.26,1,,GBP,7903,11006.18,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944132,786590,BBVA (CS) 6y Classic AC - 12.2% Note 10 16/07/29 GBP,Structured Investments,3S5D8P8,XS2515308315,23000,85.24,27/10/2023,GBP,19605.2,1,,GBP,19605,23000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944132,786590,BBVA (CS) 6Y Prime Income - 8% Note 6 30/07/29 (GBP),Structured Investments,3S9HX95,XS2515326721,23000,85.67,27/10/2023,GBP,19704.1,1,,GBP,19704,23000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944132,786590,Blackrock Index Select IShares - DVLPD World Index D Cl A (GBP),Collective Funds,BD0NCL4,IE00BD0NCL49,2211.77,17.252,31/10/2023,GBP,38157.46,1,,GBP,38157,35466.44,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944132,786590,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,1208,30.52,31/10/2023,GBP,36868.16,1,,GBP,36868,33137.77,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944132,786590,Fidelity Inv Mgmt LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,13069.16,2.351,31/10/2023,GBP,30725.6,1,,GBP,30726,28373.15,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944132,786590,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,894.62,36.39,31/10/2023,GBP,32555.22,1,,GBP,32555,33102.01,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944132,786590,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,929,37.37,31/10/2023,GBP,34716.73,1,,GBP,34717,35479,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,DB X-Trkrs MSCI Europe (XMED) - Trn Index UCITS ETF 1 USD,Exchange Traded Funds,B24CWH6,LU0274209237,241,78.6024,31/10/2023,USD,18943.18,1,31/10/2023,USD,18943,20079.61,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,Fidelity Funds US Dollar - Cash Y Acc (USD),Collective Funds,B2PMBG7,LU0346392565,2690.89,11.4046,31/10/2023,USD,30688.52,1,31/10/2023,USD,30689,30516.84,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,FundSmith SICAV - Equity Fund I Acc (USD),Collective Funds,B9QN5S8,LU0893933373,824.52,31.467,31/10/2023,USD,25945.17,1,31/10/2023,USD,25945,26854.82,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,ISHARES III PLC - MSCI World Acc (IWDA) (USD),Exchange Traded Funds,B4L5Y98,IE00B4L5Y983,485,78.85,31/10/2023,USD,38242.25,1,31/10/2023,USD,38242,40214.94,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,Ishares IV Plc (SDIA) - USD Short Dur Corp Bd Ucit ($),Exchange Traded Funds,BYXYYP9,IE00BYXYYP94,5567,5.477,31/10/2023,USD,30490.46,1,31/10/2023,USD,30490,30511.97,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,Lazard Global Investments - Rathmore Alt C Acc (USD),Collective Funds,BFZ4RY4,IE00BFZ4RY41,212.736,125.7803,31/10/2023,USD,26758,1,31/10/2023,USD,26758,27126.08,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,Morgan Stanley IF Global - Quality Z Acc (USD),Collective Funds,BCDPBM4,LU0955011258,466.391,55.26,31/10/2023,USD,25772.77,1,31/10/2023,USD,25773,26854.82,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,Schlumberger - Com Stk USD0.01 (SLB) (USD),USA & Canadian Equities,2779201,AN8068571086,1494,55.65,31/10/2023,USD,83141.1,1,31/10/2023,USD,83141,64301.76,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,Schroder GAIA Helix - C Acc (USD),Collective Funds,BZ1MJQ8,LU1809995746,359.06,112.73,31/10/2023,USD,40476.83,1,31/10/2023,USD,40477,40689.12,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,956797,786768,Vanguard Funds Plc FTSE (VDPX) - Dvlpd Asia Pacific ETF (USD),Exchange Traded Funds,B94JY69,IE00B9F5YL18,858,22.11,31/10/2023,USD,18970.38,1,31/10/2023,USD,18970,20147.13,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944133,787187,Baillie Gifford - Managed B NAV Acc (GBP),Collective Funds,0601016,GB0006010168,2311.668,12.2,31/10/2023,GBP,28202.35,1,,GBP,28202,39575.75,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944133,787187,Fundsmith LLP - Equity Instil Acc NAV (GBP),Collective Funds,B41YBW7,GB00B41YBW71,2432.14,6.1197,31/10/2023,GBP,14883.97,1,,GBP,14884,15830.3,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944133,787187,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,3640.656,3.9625,31/10/2023,GBP,14426.1,1,,GBP,14426,15830.3,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944133,787187,Liontrust Funds - UK Growth Inc (GBP),Collective Funds,B56BDS0,GB00B56BDS09,3293.382,4.7259,31/10/2023,GBP,15564.19,1,,GBP,15564,15830.3,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944133,787187,Vanguard (UK) - Lifestrategy 60% Eqty Inc GBP,Collective Funds,B4R2F34,GB00B4R2F348,160.145,176.2386,30/10/2023,GBP,28223.73,1,,GBP,28224,31660.6,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944133,787187,Vanguard Investments UK Ltd - Lifestrat 20% Eqty A Acc (GBP),Collective Funds,B4NXY34,GB00B4NXY349,177.629,148.1556,30/10/2023,GBP,26316.73,1,,GBP,26317,31660.6,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944135,787495,Fundsmith LLP - Equity R Acc NAV (GBP),Collective Funds,B4LPDJ1,GB00B4LPDJ14,4206.13,5.6607,31/10/2023,GBP,23809.64,1,,GBP,23810,13617.33,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944135,787495,Guinness (Eire) - Global Equity Income C GBP,Collective Funds,BVYPNV9,IE00BVYPNV92,1003.37,21.1638,31/10/2023,GBP,21235.12,1,,GBP,21235,12765.76,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944135,787495,Marlborough Intern Balanced - PTG A (GBP),Collective Funds,BYT1FN9,GG00BYT1FN93,65883.538,1.316,31/10/2023,GBP,86702.74,1,,GBP,86703,82400,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944136,787501,CT FTSE - All Share Tracker 1 Acc GBP,Collective Funds,3313802,GB0033138024,12012.39,7.812,31/10/2023,GBP,93840.79,1,,GBP,93841,79185.66,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944136,787501,Invesco Fnds Invesco GBL Focus - Eqty C AD USD,Collective Funds,BMW72R3,LU2382294648,26196.936,7.13,31/10/2023,USD,186784.15,0.824062628759786,31/10/2023,GBP,153922,160086.19,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944136,787501,Invesco Management - Sterling Bond Fund A Acc (GBP),Collective Funds,BFLV534,LU1775980979,24513.548,4.8086,31/10/2023,GBP,117875.85,1,,GBP,117876,117125.73,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944136,787501,Vanguard Investment Series - Inv Shs US500Stk Idx Fd (USD),Collective Funds,0263966,IE0002639668,5446.95,48.9957,31/10/2023,USD,266877.13,0.824062628759786,31/10/2023,GBP,219923,133941.96,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,Aberdeen Std SICAV II Global - Smaller Companies D Acc GBP,Collective Funds,BQPB2Z8,LU2530218457,2766.089,10.7016,31/10/2023,GBP,29601.58,1,,GBP,29602,49096.7,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,154,39.51,31/10/2023,GBP,6084.54,1,,GBP,6085,6334.52,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,Blackrock Index Select IShares - DVLPD World Index D Cl A (GBP),Collective Funds,BD0NCL4,IE00BD0NCL49,4868.84,17.252,31/10/2023,GBP,83997.23,1,,GBP,83997,86333.64,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,2750,30.52,31/10/2023,GBP,83930,1,,GBP,83930,79582.67,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,Fidelity Inv Mgmt LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,30437.99,2.351,31/10/2023,GBP,71559.71,1,,GBP,71560,68885.65,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,1739.47,36.39,31/10/2023,GBP,63299.31,1,,GBP,63299,68735.37,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,IShares III Plc (SWDA) - MSCI World Acc (GBP),Exchange Traded Funds,B4L60Z9,IE00B4L5Y983,135,64.7349,31/10/2023,GBP,8739.21,1,,GBP,8739,9035.59,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,Morgan Stanley IF - Global Quality Z Acc (GBP),Collective Funds,BMG7GC2,LU2502369130,413.534,25.57,31/10/2023,GBP,10574.06,1,,GBP,10574,10875.94,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,3474,13.8837,31/10/2023,GBP,48231.97,1,,GBP,48232,52339.55,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,286.93,138.7774,31/10/2023,GBP,39819.4,1,,GBP,39819,45621.66,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944137,787508,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,2021,37.37,31/10/2023,GBP,75524.77,1,,GBP,75525,85403.62,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,Aberdeen Std SICAV II Global - Smaller Companies D Acc GBP,Collective Funds,BQPB2Z8,LU2530218457,330.284,10.7016,31/10/2023,GBP,3534.57,1,,GBP,3535,4123,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,69,39.51,31/10/2023,GBP,2726.19,1,,GBP,2726,3079.67,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,180,30.52,31/10/2023,GBP,5493.6,1,,GBP,5494,5666.73,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,Fidelity Inv Mgmt LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,2402.54,2.351,31/10/2023,GBP,5648.37,1,,GBP,5648,5670,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,1543.89,36.39,31/10/2023,GBP,56182.16,1,,GBP,56182,32000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,Guinness AM - Global Eq Inc Y (GBP),Collective Funds,BVYPNY2,IE00BVYPNY24,2174.34,23.0707,31/10/2023,GBP,50163.55,1,,GBP,50164,50000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,Invesco Physical (SGLP) - Secured Gold Lkd Nts (GBP),Exchange Traded Funds,B4PYKC6,IE00B579F325,17,158.35,31/10/2023,GBP,2691.95,1,,GBP,2692,2543.1,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,688.91,9.571,31/10/2023,GBP,6593.56,1,,GBP,6594,6701,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,11697.189,3.9625,31/10/2023,GBP,46350.11,1,,GBP,46350,32000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,Morgan Stanley IF - Global Quality Z Acc (GBP),Collective Funds,BMG7GC2,LU2502369130,243.026,25.57,31/10/2023,GBP,6214.17,1,,GBP,6214,6185,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,367,13.8837,31/10/2023,GBP,5095.32,1,,GBP,5095,5149.81,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,144.509,211.8212,30/10/2023,GBP,30610.07,1,,GBP,30610,25000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,32.98,138.7774,31/10/2023,GBP,4576.88,1,,GBP,4577,4639,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944138,787630,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,160,37.37,31/10/2023,GBP,5979.2,1,,GBP,5979,6180.01,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944139,787824,Canaccord Gen Inv - Genuity Gth A GBP,Collective Funds,BFXG526,IE00BFXG5261,23937.944,1.0657,31/10/2023,GBP,25510.67,1,,GBP,25511,24537.86,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944139,787824,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,454.51,36.39,31/10/2023,GBP,16539.62,1,,GBP,16540,9547.19,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944139,787824,Guinness AM (EIRE) - Asian Eqty Inc C (GBP),Collective Funds,BVYPNP3,IE00BVYPNP33,274.93,16.2726,31/10/2023,GBP,4473.83,1,,GBP,4474,4000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944139,787824,Guinness Asset Management - Global Innovators C Acc (GBP),Collective Funds,BQXX3C0,IE00BQXX3C00,744.57,25.4807,31/10/2023,GBP,18972.16,1,,GBP,18972,10985.42,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944139,787824,Investec (Mariana) 6y Gbl Indx - Income Buildr 09/02/24 (GBP),Structured Investments,0CPQ784,XS1744628527,23500,52.2063,27/10/2023,GBP,12268.48,1,,GBP,12268,23500,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944139,787824,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,2947.497,3.9625,31/10/2023,GBP,11679.46,1,,GBP,11679,8389.46,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944139,787824,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,29.213,211.8212,30/10/2023,GBP,6187.93,1,,GBP,6188,5000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944140,787868,BBVA (CS) 6Y Prime Income - 7% Note 3 23/03/29 (GBP),Structured Investments,3QM8C61,XS2471151378,24000,90.53,27/10/2023,GBP,21727.2,1,,GBP,21727,24000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944140,787868,Fundsmith LLP - Equity Instil Acc NAV (GBP),Collective Funds,B41YBW7,GB00B41YBW71,3687.32,6.1197,31/10/2023,GBP,22565.29,1,,GBP,22565,16000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944140,787868,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,490.12,36.39,31/10/2023,GBP,17835.47,1,,GBP,17835,13782.24,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944140,787868,IShares - MSCI World (IWRD) GBP,Exchange Traded Funds,B0M62Q5,IE00B0M62Q58,354,48.46,31/10/2023,GBP,17154.84,1,,GBP,17155,17150.08,0,0
