ExtractTime,DatabaseDate,PlanID,PlanNumber,AccountRef,AccountType,CurrencyISO,PostingDate,Details,Amount,StatementKey
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,30/11/2022,period up to 30-NOV-2022 788443 Safekeeping Fees,-0.84,2305
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,31/12/2022,period up to 31-DEC-2022 788443 Safekeeping Fees,-0.85,2402
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,31/12/2022,Interest,-18.97,2403
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/01/2023,Establishment Charge period up to 31-DEC-2022,-265.4,2404
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/01/2023,Administration Charge period up to 31-DEC-2022,-114.5,2405
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,31/01/2023,period up to 31-JAN-2023 788443 Safekeeping Fees,-0.89,2406
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,22/02/2023,Withdrawal APBC022731 AH-61675,-570,2407
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,22/02/2023,TT Charge Notional AH-61675,-1,2408
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,28/02/2023,period up to 28-FEB-2023 788443 Safekeeping Fees,-0.86,2409
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,31/03/2023,period up to 31-MAR-2023 788443 Safekeeping Fees,-0.86,2410
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,31/03/2023,Interest,-29.61,2411
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/04/2023,Establishment Charge period up to 31-MAR-2023,-265.4,2502
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/04/2023,Administration Charge period up to 31-MAR-2023,-128,2503
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,18/04/2023,Sale       GBP92.000000 @ GBP30.34124 Bgn1156008 DB - X-Trackers (XDEV) -- MSCI World Value Factor,2763.89,2504
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,18/04/2023,Sale       GBP24.000000 @ GBP14.287712 Bgn1156009 UBS - Lux Fund (UBTP) -- Blm Barc Tips1-10 HD (GBP),315.41,2505
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,18/04/2023,Purchase   GBP7.000000 @ GBP38.15193 Bgn1156010 - XTrackers (IE) PLC MSCI World -- Momentum UCITS E,-294.56,2506
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,18/04/2023,Investment Fee - BRCJ8L0 DB X-Trackers (XDEV) MSCI - World Value Fa,-20,2507
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,18/04/2023,Investment Fee - BYWK760 UBS Lux Fund (UBTP) Blm Barc - Tips1-10 HD,-20,2508
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,18/04/2023,Investment Fee - BRCJ8M1 XTrackers (IE) PLC MSCI World - Momentum U,-20,2509
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,20/04/2023,Sale       1082.430000 @ GBP2.402 Bgn1155923 Fidelity - Inv Mgmt Lux -- Global Dividend W Acc Nav GBP,2600,2510
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,20/04/2023,Investment Fee - BJVDYY2 Fidelity Inv Mgmt Lux Global - Dividend W,-7.06,2511
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,21/04/2023,Sale       30.640000 @ GBP38.3516 Bgn1155924 Fundsmith - SICAV -- Equity Fund I Acc (GBP),1175,2512
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,21/04/2023,Sale       100.030000 @ GBP17.1954 Bgn1155925 - Blackrock Index Select IShare -- DVLPD World Index D Cl A (GBP),1720,2513
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,21/04/2023,Investment Fee - BMH4M80 Fundsmith SICAV Equity Fund I - Acc (GBP),-7.04,2514
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,21/04/2023,Investment Fee - BD0NCL4 Blackrock Index Select - IShares DVLPD Wor,-7.04,2515
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,30/04/2023,period up to 30-APR-2023 788443 Safekeeping Fees,-0.81,2516
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,31/05/2023,period up to 31-MAY-2023 788443 Safekeeping Fees,-0.78,2602
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,30/06/2023,period up to 30-JUN-2023 788443 Safekeeping Fees,-0.81,2603
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,30/06/2023,Dealing charges,-231,2604
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,30/06/2023,Interest,5.51,2605
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/07/2023,Establishment Charge period up to 30-JUN-2023,-265.4,2702
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/07/2023,Administration Charge period up to 30-JUN-2023,-128,2703
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,31/07/2023,period up to 31-JUL-2023 788443 Safekeeping Fees,-0.85,2704
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,31/08/2023,period up to 31-AUG-2023 788443 Safekeeping Fees,-0.83,2705
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,30/09/2023,period up to 30-SEP-2023 788443 Safekeeping Fees,-0.82,2706
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,30/09/2023,Interest,19.77,2707
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/10/2023,Establishment Charge period up to 30-SEP-2023,-265.4,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/10/2023,Administration Charge period up to 30-SEP-2023,-128,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,944151,788443,78844300,General Transactions Account,GBP,01/11/2023 14:29:30,Current Balance,4133.08,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,30/09/2022,Balance Brought Forward,-31.68,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,30/09/2022,Interest,-0.11,1602
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,21/11/2022,Interest,-0.07,1702
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,21/11/2022,(R)Currency convert from 641.54 GBP @ 0.8766,731.86,1703
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,31/12/2022,Interest,0.37,1802
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,31/03/2023,Interest,1.36,1803
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,30/06/2023,Interest,1.87,1902
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,30/09/2023,Interest,2.46,2002
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,10178844700,General Transactions Account,EUR,01/11/2023 14:29:30,Current Balance,706.06,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,178844700,General Transactions Account,USD,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,178844700,General Transactions Account,USD,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/07/2022,Balance Brought Forward,1226.97,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/07/2022,Fund Adviser Fee period up to 30-JUN-2022,-73.99,2102
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/07/2022,Establishment Charge period up to 30-JUN-2022,-127.97,2103
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/07/2022,Administration Charge period up to 30-JUN-2022,-114.5,2104
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/08/2022,DIVIDEND   on 1192.35 @ GBP.091245 Vchr45141 Blackrock - ishares Developed World Tobacco (GBP),108.8,2105
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,11/08/2022,DIVIDEND   on 3881.374 @ GBP.0236 Vchr47142 KBA - Consulting MGM Lindsell Train Gbl Eqty B Inc NAV (GBP),91.6,2106
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/10/2022,Fund Adviser Fee period up to 30-SEP-2022,-75.19,2202
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/10/2022,Establishment Charge period up to 30-SEP-2022,-127.97,2203
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/10/2022,Administration Charge period up to 30-SEP-2022,-114.5,2204
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,02/11/2022,DIVIDEND   on 1192.35 @ GBP.047187 Vchr61201 Blackrock - ishares Developed World Tobacco (GBP),56.26,2205
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,21/11/2022,Interest,0.3,2206
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,21/11/2022,(R)Currency convert to 731.86 EUR @ 0.8766,-641.54,2207
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,29/11/2022,Sale       96.300000 @ GBP14.683 Bgn1144127 Blackrock - ishares -- Developed World Tobacco (GBP),1414,2208
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,29/11/2022,Investment Fee - BYZ8K06 Blackrock ishares Developed - World Tobacc,-6.88,2209
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/12/2022,Interest,0.78,2302
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/01/2023,Fund Adviser Fee period up to 31-DEC-2022,-73.93,2303
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/01/2023,Establishment Charge period up to 31-DEC-2022,-127.97,2304
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/01/2023,Administration Charge period up to 31-DEC-2022,-114.5,2305
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,02/02/2023,DIVIDEND   on 3881.374 @ GBP.0176 Vchr80030 KBA - Consulting MGM Lindsell Train Gbl Eqty B Inc NAV (GBP),68.31,2306
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,03/02/2023,DIVIDEND   on 1096.05 @ GBP.046282 Vchr80321 Blackrock - ishares Developed World Tobacco (GBP),50.73,2307
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,14/02/2023,Withdrawal APSW021176 AH-61452,-661.62,2308
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,14/02/2023,TT Charge Notional AH-61452,-25,2309
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,14/03/2023,Dealing charge DealingChargeQ42022 2367685STK284,-34.5,2310
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/03/2023,Interest,2.45,2311
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/04/2023,Fund Adviser Fee period up to 31-MAR-2023,-76.39,2402
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/04/2023,Establishment Charge period up to 31-MAR-2023,-127.97,2403
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/04/2023,Administration Charge period up to 31-MAR-2023,-128,2404
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,02/05/2023,DIVIDEND   on 1096.05 @ GBP.037848 Vchr95266 Blackrock - ishares Developed World Tobacco (GBP),41.48,2405
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,30/06/2023,Interest,1.35,2406
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/07/2023,Fund Adviser Fee period up to 30-JUN-2023,-78.32,2502
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/07/2023,Establishment Charge period up to 30-JUN-2023,-127.97,2503
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/07/2023,Administration Charge period up to 30-JUN-2023,-128,2504
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/08/2023,DIVIDEND   on 1096.05 @ GBP.097345 Vchr14356 Blackrock - ishares Developed World Tobacco (GBP),106.69,2505
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,03/08/2023,DIVIDEND   on 3881.374 @ GBP.025 Vchr15175 KBA - Consulting MGM Lindsell Train Gbl Eqty B Inc NAV (GBP),97.03,2506
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Purchase   GBP211.000000 @ GBP37.7328 Bgn1167383 - XTrackers (IE) PLC MSCI World -- Momentum UCITS E,-7989.12,2507
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Purchase   GBP238.000000 @ GBP30.94938 Bgn1167384 DB - X-Trackers (XDEV) -- MSCI World Value Factor,-7393.45,2508
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Purchase   GBP92.000000 @ GBP66.4949 Bgn1167385 - IShares III Plc (SWDA) -- MSCI World Acc (GBP),-6145.03,2509
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Purchase   GBP395.000000 @ GBP13.9678 Bgn1167387 UBS - Lux Fund (UBTP) -- Blm Barc Tips1-10 HD (GBP),-5544.78,2510
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Purchase   GBP116.000000 @ GBP41.87727 Bgn1167389 - Amundi MSCI Emerging Markets -- SRI PAB UCITS (MSRG) GBP,-4885.26,2511
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Investment Fee - BRCJ8M1 XTrackers (IE) PLC MSCI World - Momentum U,-20,2512
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Investment Fee - BRCJ8L0 DB X-Trackers (XDEV) MSCI - World Value Fa,-20,2513
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Investment Fee - B4L60Z9 IShares III Plc (SWDA) MSCI - World Acc (G,-20,2514
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Investment Fee - BYWK760 UBS Lux Fund (UBTP) Blm Barc - Tips1-10 HD,-20,2515
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,Investment Fee - BKTHWG1 Amundi MSCI Emerging Markets - SRI PAB UCI,-20,2516
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,31/08/2023,period up to 31-AUG-2023 788447 Safekeeping Fees,-0.48,2517
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/09/2023,Investment Fee - B50W2R1 Vanguard Investment Series - Global Bd Ind,-6.85,2602
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/09/2023,Investment Fee - B3ZHN96 Vanguard Invest Lifestrategy - 40 Percent,-6.85,2603
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/09/2023,Investment Fee - B3TYHH9 Vanguard Inv UK Ltd - Lifestratgy 60% Eqt,-6.85,2604
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/09/2023,Sale       50.950300 @ GBP181.97 Bgn1167319 Vanguard - Invest Lifestrategy -- 40 Percent Equity Acc (GBP),9271.43,2605
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/09/2023,Sale       45.024800 @ GBP218 Bgn1167318 Vanguard Inv - UK Ltd -- Lifestratgy 60% Eqty Acc (GBP),9815.41,2606
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/09/2023,Purchase   34.640000 @ GBP142.4982 Bgn1167323 Vanguard - Investment Series -- Global Bd Indx Hdgd Acc (GBP),-4935.52,2607
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,04/09/2023,Sale       168.320000 @ GBP56.72 Bgn1167316 BlackRock - Lux SA -- World Technology Fund D2 (GBP),9547.11,2608
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,04/09/2023,Purchase   2871.920000 @ GBP2.363 Bgn1167322 Fidelity - Inv Mgmt Lux -- Global Dividend W Acc Nav GBP,-6786.34,2609
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,04/09/2023,Investment Fee - B8KMZ39 BlackRock Lux SA World - Technology Fund D,-6.85,2610
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,04/09/2023,Investment Fee - BJVDYY2 Fidelity Inv Mgmt Lux Global - Dividend W,-6.85,2611
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,05/09/2023,Sale       3881.374000 @ GBP4.1405 Bgn1167317 KBA - Consulting MGM Lindsell -- Train Gbl Eqty B Inc NAV (GBP),16070.83,2612
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,05/09/2023,Purchase   276.758000 @ GBP26.75 Bgn1167321 Morgan - Stanley IF -- Global Quality Z Acc (GBP),-7403.28,2613
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,05/09/2023,Investment Fee - B3NS4D2 KBA Consulting MGM Lindsell - Train Gbl Eq,-6.85,2614
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,05/09/2023,Investment Fee - BMG7GC2 Morgan Stanley IF Global - Quality Z Acc (,-6.85,2615
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,06/09/2023,Sale       1096.050000 @ GBP15.6277 CD Bgn1167315 - Blackrock ishares -- Developed World Tobacco (GBP),17128.74,2702
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,06/09/2023,Purchase   482.900000 @ GBP17.886 Bgn1167320 Blackrock - Index Select IShare -- DVLPD World Index D Cl A (GBP),-8637.16,2703
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,06/09/2023,Investment Fee - BYZ8K06 Blackrock ishares Developed - World Tobacc,-6.84,2704
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,06/09/2023,Investment Fee - BD0NCL4 Blackrock Index Select - IShares DVLPD Wor,-6.84,2705
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,30/09/2023,period up to 30-SEP-2023 788447 Safekeeping Fees,-0.48,2706
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,30/09/2023,Dealing charges,-539,2707
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,30/09/2023,Interest,-13.6,2708
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/10/2023,Fund Adviser Fee period up to 30-SEP-2023,-77.96,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/10/2023,Establishment Charge period up to 30-SEP-2023,-127.97,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/10/2023,Administration Charge period up to 30-SEP-2023,-128,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,944152,788447,78844700,General Transactions Account,GBP,01/11/2023 14:29:30,Current Balance,1344.5,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,10178845100,General Transactions Account,EUR,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,10178845100,General Transactions Account,EUR,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/07/2022,Balance Brought Forward,8043.6,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/07/2022,Establishment Charge period up to 30-JUN-2022,-711.19,2002
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/07/2022,Administration Charge period up to 30-JUN-2022,-151.4,2003
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/07/2022,period up to 31-JUL-2022 788451 Safekeeping Fees,-0.72,2004
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/08/2022,period up to 31-AUG-2022 788451 Safekeeping Fees,-0.72,2005
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,30/09/2022,period up to 30-SEP-2022 788451 Safekeeping Fees,-0.6,2006
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/10/2022,Establishment Charge period up to 30-SEP-2022,-711.21,2102
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/10/2022,Administration Charge period up to 30-SEP-2022,-151.4,2103
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/10/2022,period up to 31-OCT-2022 788451 Safekeeping Fees,-0.48,2104
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,30/11/2022,period up to 30-NOV-2022 788451 Safekeeping Fees,-0.6,2105
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/12/2022,period up to 31-DEC-2022 788451 Safekeeping Fees,-0.66,2202
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/12/2022,Interest,7.18,2203
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/01/2023,Establishment Charge period up to 31-DEC-2022,-711.2,2204
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/01/2023,Administration Charge period up to 31-DEC-2022,-151.4,2205
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/01/2023,period up to 31-JAN-2023 788451 Safekeeping Fees,-0.8,2206
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,28/02/2023,period up to 28-FEB-2023 788451 Safekeeping Fees,-0.68,2207
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/03/2023,period up to 31-MAR-2023 788451 Safekeeping Fees,-0.72,2208
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/03/2023,Interest,9.1,2209
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/04/2023,Establishment Charge period up to 31-MAR-2023,-711.19,2302
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/04/2023,Administration Charge period up to 31-MAR-2023,-156.4,2303
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,30/04/2023,period up to 30-APR-2023 788451 Safekeeping Fees,-0.69,2304
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/05/2023,period up to 31-MAY-2023 788451 Safekeeping Fees,-0.61,2305
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,30/06/2023,period up to 30-JUN-2023 788451 Safekeeping Fees,-0.66,2306
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,30/06/2023,Interest,8.91,2307
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/07/2023,Establishment Charge period up to 30-JUN-2023,-711.22,2402
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,01/07/2023,Administration Charge period up to 30-JUN-2023,-156.4,2403
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/07/2023,period up to 31-JUL-2023 788451 Safekeeping Fees,-0.75,2404
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,31/08/2023,period up to 31-AUG-2023 788451 Safekeeping Fees,-0.67,2405
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,30/09/2023,period up to 30-SEP-2023 788451 Safekeeping Fees,-0.62,2406
01/11/2023 14:29:30,01/11/2023 06:39:13,944153,788451,178845100,General Transactions Account,USD,30/09/2023,Interest,7.81,2407
