ExtractTime,DatabaseDate,PlanID,PlanNumber,FirstPolicyNumber,PremiumStatus,PremiumCurrencyISO,TotalPremiumPaid,PremiumDueDate
01/11/2023 14:29:30,01/11/2023 06:39:13,603882,PN906618832,906620832,Unknown,USD,6555.9,07/08/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,603885,PN906626832,906630832,Unknown,USD,5732.58,02/09/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,604080,PN906766832,907656834,Unknown,GBP,3575.4,10/09/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,627391,PN906926833,907030832,Unknown,USD,7150,09/10/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,627393,PN906930832,907080832,Unknown,USD,7240.48,16/10/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,636527,PN907083367,907083368,Unknown,USD,6400,16/04/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,645928,PN907084171,907084172,Lapsed,USD,865.62,27/12/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,649720,PN907084461,907084462,Unknown,EUR,7978.78,14/08/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,649721,PN907084463,907084464,Unknown,EUR,7329.04,14/08/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,882090,PN907084564,907084565,Unknown,GBP,8644,04/12/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,655547,PN907085114,907085115,Unknown,USD,8223.82,30/03/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,873231,PN907085258,907085259,Unknown,USD,4591.54,24/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,878788,PN907085266,907085267,Unknown,USD,3531.43,25/08/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,663613,PN907085921,907085922,Lapsed,USD,878.4,05/11/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,663614,PN907085923,907085925,Lapsed,USD,1731.12,01/12/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,669580,PN907086347,907086348,Unknown,USD,2511,28/05/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,670120,PN907086390,907086391,Lapsed,USD,1039.09,24/12/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,672348,PN907086493,907086494,Unknown,USD,21813.6,28/01/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,675325,PN907086621,907086622,Unknown,USD,1100,01/11/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,676467,PN907086772,907086773,Unknown,USD,2444.16,05/09/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,629284,PN907672832,907674832,Unknown,USD,1358.94,28/02/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,629696,PN907960832,907962832,Unknown,USD,10166.82,04/01/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,646133,PN908568832,908572832,Unknown,GBP,3640,01/01/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,632356,PN908998832,909000832,Lapsed,USD,2600,23/09/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,646224,PN909370832,909372832,Lapsed,USD,656.42,18/08/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,633577,PN909550833,909550833,Surrendered,USD,20629.42,26/01/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,635017,PN909822833,909822834,Unknown,GBP,528,08/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,635484,PN909972832,909974833,Lapsed,USD,1181.04,04/08/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,952414,Q500039176,15416221,Paid Up,USD,242100,05/04/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,930220,Q500217742,16634394,Surrendered,HKD,100000,05/03/2015
01/11/2023 14:29:30,01/11/2023 06:39:13,891633,Q500396264,17517164,Surrendered,USD,56550,16/12/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,627823,Q500418421,18229308,Surrendered,USD,13905,16/01/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,601903,Q500418468,18247179,Surrendered,USD,100556.17,05/12/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943253,PN100000972,100000972,Premium Paying,USD,50000,12/04/2109
01/11/2023 14:29:30,01/11/2023 06:39:13,943254,PN100000993,100000993,Premium Paying,GBP,25610,30/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943258,PN100001141,100001141,Premium Paying,USD,36381,05/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943259,PN100001194,100001194,Premium Paying,USD,189500,06/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943262,PN100001396,100001396,Surrendered,GBP,54332.1,
01/11/2023 14:29:30,01/11/2023 06:39:13,943263,PN100001461,100001461,Lapsed,USD,3260.88,28/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943265,PN100001497,100001497,Surrendered,USD,48750,17/07/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943268,PN100001876,100001876,Premium Holiday,USD,76000,17/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943269,PN100002177,100002177,Surrendered,USD,14850,12/08/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943270,PN100002220,100002220,Surrendered,USD,32900,15/09/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943271,PN100002695,100002695,Premium Paying,USD,115530,01/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943273,PN100003421,100003421,Premium Paying,USD,467011.5,20/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943279,PN100004477,100004477,Surrendered,GBP,25370.8,
01/11/2023 14:29:30,01/11/2023 06:39:13,943280,PN100004534,100004534,Surrendered,USD,21959.45,16/12/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943285,PN100005711,100005711,Surrendered,USD,44000,05/08/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943286,PN100006040,100006040,Premium Paying,USD,87185,16/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943299,PN100008176,100008176,Paid Up,USD,6000,16/01/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943303,PN100008607,100008607,Surrendered,USD,16900,05/04/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943308,PN100010543,100010543,Premium Holiday,USD,55354,01/08/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943311,PN100011385,100011385,Premium Paying,USD,18800,03/05/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943313,PN100012105,100012105,Surrendered,USD,10318.88,08/02/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943314,PN100012233,100012233,Premium Paying,USD,122000,02/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943319,PN100012689,100012689,Paid Up,GBP,16500,08/05/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943322,PN100013648,100013648,Premium Paying,USD,57250,28/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943324,PN100013746,100013746,Paid Up,USD,7616,01/12/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943330,PN100014832,100014832,Premium Paying,USD,28368,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943333,PN100015626,100015626,Premium Paying,USD,32866,17/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943339,PN100016531,100016531,Lapsed,USD,4086,04/08/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943344,PN100016725,100016725,Paid Up,USD,48600,11/08/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943355,PN100017768,100017768,Surrendered,USD,60000,22/03/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943357,PN100018008,100018008,Premium Paying,USD,160704,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943359,PN100018244,100018246,Lapsed,USD,3513.96,15/05/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943360,PN100018482,100018482,Premium Paying,GBP,150000,17/05/2100
01/11/2023 14:29:30,01/11/2023 06:39:13,943362,PN100018702,100018702,Premium Paying,USD,12600,13/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943364,PN100018878,100018878,Paid Up,USD,26000,19/07/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943370,PN100019229,100019229,Premium Paying,USD,32940,27/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943371,PN100019288,100019288,Surrendered,USD,34000,01/11/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943375,PN100019447,100019447,Lapsed,USD,2451,01/10/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943378,PN100019608,100019608,Premium Paying,USD,69360,01/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943379,PN100019614,100019614,Premium Paying,GBP,149184,01/07/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943381,PN100019759,100019759,Surrendered,USD,16000,19/10/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943382,PN100019885,100019885,Premium Paying,USD,23781,28/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943383,PN100020001,100020001,Surrendered,USD,55000,02/08/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943386,PN100020336,100020336,Surrendered,USD,18000,16/07/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943387,PN100020358,100020358,Lapsed,USD,10000,01/04/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943388,PN100020433,100020433,Premium Paying,USD,31000,29/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943390,PN100020505,100020505,Surrendered,USD,60000,30/07/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943391,PN100020509,100020509,Surrendered,USD,13032,01/05/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943392,PN100020586,100020586,Paid Up,USD,46820,28/02/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943393,PN100020697,100020697,Premium Paying,USD,69360,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943394,PN100020773,100020773,Lapsed,USD,2040,06/11/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943395,PN100020786,100020786,Premium Paying,USD,45000,06/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943396,PN100020971,100020971,Premium Paying,USD,74978.91,30/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943400,PN100021032,100021032,Premium Paying,USD,27150,26/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943403,PN100021288,100021288,Premium Paying,USD,91000,11/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943404,PN100021324,100021324,Surrendered,USD,9750,13/10/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943405,PN100021358,100021358,Premium Paying,USD,19100,18/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943408,PN100021457,100021457,Premium Paying,USD,23400,26/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943409,PN100021477,100021477,Premium Paying,USD,46750,26/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943411,PN100021559,100021559,Premium Paying,USD,57552,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943412,PN100021565,100021565,Lapsed,USD,700,02/11/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943413,PN100021594,100021594,Premium Paying,USD,50250,26/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943415,PN100021703,100021703,Premium Paying,GBP,220000,26/11/2079
01/11/2023 14:29:30,01/11/2023 06:39:13,943417,PN100021850,100021850,Premium Paying,USD,42750,10/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943418,PN100021856,100021856,Premium Paying,USD,67300,24/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943422,PN100022129,100022129,Lapsed,USD,6050,28/01/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943424,PN100022405,100022405,Lapsed,USD,4500,03/06/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943425,PN100022436,100022436,Premium Paying,USD,12900,28/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943427,PN100022479,100022479,Paid Up,USD,21000,10/07/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943431,PN100022583,100022583,Lapsed,USD,1500,27/02/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943435,PN100022778,100022778,Surrendered,GBP,2270,13/02/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943435,PN100022778,100022778,Surrendered,USD,9500,13/02/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943440,PN100023111,100023111,Premium Paying,USD,115780,16/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943441,PN100023188,100023188,Lapsed,USD,3850,02/09/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943446,PN100023385,100023385,Paid Up,USD,20250,10/05/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943447,PN100023435,100023436,Unknown,USD,5250,10/01/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943450,PN100023777,100023777,Premium Paying,USD,111520,01/08/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943451,PN100023778,100023778,Premium Paying,USD,49993.67,24/04/2085
01/11/2023 14:29:30,01/11/2023 06:39:13,943477,PN100025400,100025400,Premium Paying,USD,53040,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943600,PN900044865,900044865,Surrendered,GBP,26000,15/02/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943603,PN900140842,900140842,Surrendered,USD,125000,
01/11/2023 14:29:30,01/11/2023 06:39:13,943608,PN900348835,900348835,Surrendered,USD,100000,10/11/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943619,PN901992832,901992832,Premium Paying,USD,42706,06/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943624,PN902380836,902380836,Premium Paying,USD,83500,15/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943627,PN902560832,902560832,Surrendered,USD,11500,08/12/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943629,PN902794832,902794832,Surrendered,USD,34988,12/01/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943631,PN903138833,903138834,Lapsed,USD,20132.28,10/08/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943637,PN904524832,904524832,Surrendered,USD,61000,10/05/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943638,PN904528910,904528910,Lapsed,USD,5706.1,05/08/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943639,PN904528955,904528955,Surrendered,USD,65216.27,20/07/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943641,PN904529179,904529179,Surrendered,USD,10869.6,23/09/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943644,PN904529653,904529653,Surrendered,USD,5400,01/08/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943645,PN904529715,904529715,Paid Up,USD,9780,26/01/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943646,PN904529792,904529792,Surrendered,USD,23392,31/08/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943648,PN904529960,904529960,Lapsed,USD,7336.54,09/11/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943649,PN904530008,904530008,Surrendered,USD,51975.81,02/11/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943650,PN904530040,904530040,Premium Paying,USD,44550,09/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943651,PN904530235,904530235,Surrendered,USD,11424,17/11/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943652,PN904530416,904530416,Paid Up,USD,35357.47,23/06/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943655,PN905188836,905188836,Paid Up,USD,17952,07/06/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943659,PN905212854,905212854,Surrendered,USD,39120.04,12/04/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943661,PN905358833,905358833,Lapsed,USD,4345.41,12/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943670,PN907082851,907082851,Surrendered,USD,55983,05/09/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943672,PN907083424,907083424,Lapsed,USD,3000,30/12/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943673,PN907083442,907083442,Premium Paying,USD,121620,24/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943674,PN907083447,907083447,Premium Paying,USD,28745.15,08/06/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943677,PN907083783,907083783,Paid Up,USD,176094,26/05/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943679,PN907083835,907083835,Paid Up,GBP,24000,01/07/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943682,PN907084015,907084015,Surrendered,USD,33304.12,27/08/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943685,PN907084233,907084233,Surrendered,USD,13500,09/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943687,PN907084498,907084498,Surrendered,USD,10326.12,29/05/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943688,PN907084502,907084502,Surrendered,USD,10326.12,29/04/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943693,PN907084745,907084745,Surrendered,USD,5298.93,08/11/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943694,PN907084815,907084815,Surrendered,USD,122750,25/12/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943695,PN907084902,907084902,Surrendered,USD,70200,10/02/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943696,PN907084926,907084926,Paid Up,EUR,20040,05/11/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943698,PN907084960,907084960,Lapsed,USD,8150,14/08/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943700,PN907084976,907084976,Lapsed,USD,2500,17/03/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943701,PN907085033,907085033,Paid Up,USD,31359,27/10/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943702,PN907085087,907085087,Paid Up,USD,89280,05/03/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943703,PN907085256,907085256,Surrendered,USD,21522,11/10/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943706,PN907085386,907085386,Surrendered,USD,10595,24/11/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943707,PN907085413,907085413,Premium Paying,USD,53610,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943708,PN907085434,907085434,Paid Up,USD,6000,25/06/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943709,PN907085445,907085445,Premium Paying,USD,53610,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943712,PN907085537,907085537,Premium Paying,USD,58460,21/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943714,PN907085586,907085586,Paid Up,USD,9248,26/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943715,PN907085655,907085655,Surrendered,USD,38847.1,01/03/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943716,PN907085665,907085665,Surrendered,USD,8696.72,01/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943717,PN907085781,907085781,Premium Paying,USD,57200,30/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943718,PN907085848,907085848,Paid Up,USD,223776.18,01/06/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943719,PN907085868,907085868,Lapsed,USD,2718,02/01/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943721,PN907086052,907086052,Surrendered,USD,96563.55,01/11/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943722,PN907086093,907086093,Premium Paying,USD,45152,01/12/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943725,PN907086205,907086205,Premium Paying,USD,27760,14/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943726,PN907086268,907086268,Surrendered,USD,48906,15/05/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943730,PN907086309,907086309,Premium Paying,USD,142000,29/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943732,PN907086336,907086336,Lapsed,USD,5978.28,12/10/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943733,PN907086346,907086346,Paid Up,USD,16626.96,24/04/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943735,PN907086455,907086455,Paid Up,USD,14688,28/02/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943738,PN907086504,907086504,Surrendered,USD,37345,19/07/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943740,PN907086739,907086739,Lapsed,USD,8000,19/08/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943741,PN907086761,907086761,Surrendered,USD,13600,01/01/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943743,PN907086799,907086799,Premium Paying,USD,23000,01/02/2091
01/11/2023 14:29:30,01/11/2023 06:39:13,943745,PN907086813,907086813,Lapsed,USD,8150,29/11/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943749,PN907086862,907086862,Premium Paying,USD,53217.07,01/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943750,PN907086901,907086901,Surrendered,USD,45834,07/11/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943752,PN907086999,907086999,Premium Paying,USD,207369.22,10/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943753,PN907526832,907526832,Paid Up,USD,46698,25/04/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943756,PN908498833,908498833,Premium Paying,GBP,18361,28/06/2098
01/11/2023 14:29:30,01/11/2023 06:39:13,943758,PN908678832,908678832,Paid Up,USD,29300,28/09/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943759,PN908748835,908748835,Premium Paying,USD,77000,13/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943761,PN909000833,909000833,Surrendered,USD,35333.69,29/09/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943762,PN909094832,909094832,Surrendered,USD,14000,28/12/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943765,PN909468832,909468832,Premium Paying,USD,48927.85,17/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943771,Q004294660,17131363,Paid Up,USD,55973.78,30/12/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943773,Q500005766,14350813,Surrendered,USD,30083.91,01/02/2012
01/11/2023 14:29:30,01/11/2023 06:39:13,943774,Q500022537,15089483,Paid Up,USD,15653.91,01/05/2009
01/11/2023 14:29:30,01/11/2023 06:39:13,944649,Q500028858,15232587,Surrendered,USD,315989.44,07/06/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943776,Q500028861,15229711,Premium Paying,USD,275500,02/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943777,Q500030168,15241653,Surrendered,USD,167688.4,03/08/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943778,Q500038749,15408592,Surrendered,USD,135139.71,07/11/2009
01/11/2023 14:29:30,01/11/2023 06:39:13,943779,Q500045094,15533262,Surrendered,USD,105726.54,04/07/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,956903,Q500048616,15553322,Surrendered,USD,427006.45,04/08/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943780,Q500050481,15585349,Surrendered,USD,258430,26/12/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943782,Q500078228,15799198,Surrendered,USD,66565.18,04/03/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,944668,Q500090539,15902705,Surrendered,USD,75001.8,06/04/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943783,Q500090829,15912821,Paid Up,USD,126193.23,05/08/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,943784,Q500092635,16007944,Surrendered,USD,41220,12/07/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943785,Q500093645,15967520,Paid Up,USD,46455,21/08/2011
01/11/2023 14:29:30,01/11/2023 06:39:13,943788,Q500103166,16065505,Premium Paying,USD,101500,30/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943789,Q500103324,16058666,Surrendered,USD,136789.16,07/10/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,944676,Q500103424,16105692,Paid Up,USD,304944.56,18/03/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,944677,Q500104968,16092214,Surrendered,USD,211339.31,01/12/2017
01/11/2023 14:29:30,01/11/2023 06:39:13,943790,Q500107594,16125826,Paid Up,USD,589143.63,11/11/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943791,Q500108691,16126174,Surrendered,USD,153829.8,02/11/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943792,Q500110330,16135009,Surrendered,USD,162637.92,29/07/2020
01/11/2023 14:29:30,01/11/2023 06:39:13,943794,Q500112612,16407968,Premium Paying,GBP,70500,17/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,944679,Q500112969,16155953,Surrendered,USD,179342.56,13/07/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943795,Q500115772,16173949,Surrendered,USD,171750,10/08/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943796,Q500116865,16288280,Surrendered,USD,33050,01/03/2014
01/11/2023 14:29:30,01/11/2023 06:39:13,943797,Q500126651,16271384,Surrendered,USD,149000,22/03/2022
01/11/2023 14:29:30,01/11/2023 06:39:13,944684,Q500132522,16293672,Unknown,USD,260869.99,07/08/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943799,Q500133739,16364262,Premium Paying,USD,111841,08/10/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943801,Q500137421,16364498,Surrendered,USD,42907.99,11/09/2013
01/11/2023 14:29:30,01/11/2023 06:39:13,943803,Q500177019,16418755,Surrendered,USD,37364.25,01/02/2014
01/11/2023 14:29:30,01/11/2023 06:39:13,943804,Q500177164,16427187,Premium Paying,USD,140010,06/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943805,Q500202667,16485937,Paid Up,USD,272547.07,26/02/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943806,Q500206031,16500235,Paid Up,USD,643126.81,17/12/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943807,Q500209378,16557535,Surrendered,USD,30163.14,13/10/2013
01/11/2023 14:29:30,01/11/2023 06:39:13,943809,Q500209665,16541045,Premium Paying,USD,248681.24,27/11/2023
01/11/2023 14:29:30,01/11/2023 06:39:13,943810,Q500209684,16552389,Surrendered,GBP,40000,
01/11/2023 14:29:30,01/11/2023 06:39:13,943811,Q500210661,16578899,Paid Up,USD,113103.53,15/07/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943812,Q500211325,16566253,Surrendered,USD,72000,01/11/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943814,Q500211675,16610777,Surrendered,USD,98737.73,01/08/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943815,Q500215538,16618439,Lapsed,EUR,4351.47,09/08/2018
01/11/2023 14:29:30,01/11/2023 06:39:13,943816,Q500215626,16637852,Paid Up,USD,39128,12/11/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943817,Q500217499,16660782,Surrendered,USD,65218.72,02/04/2016
01/11/2023 14:29:30,01/11/2023 06:39:13,943818,Q500218319,16665681,Paid Up,USD,267318.88,06/09/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943819,Q500218749,16669769,Surrendered,GBP,2912,03/10/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943819,Q500218749,16669769,Surrendered,USD,105438.93,03/10/2019
01/11/2023 14:29:30,01/11/2023 06:39:13,943820,Q500218784,16813560,Surrendered,GBP,149000.07,01/12/2021
01/11/2023 14:29:30,01/11/2023 06:39:13,943821,Q500220342,16694480,Surrendered,USD,171195.28,02/02/2018
